month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2019-01,-1.1081,False,26,0.2692,0.7544,0.2456,0.09315489377479924,0.23194394327711,0.24964068443866005,0.24658450045408986,16.56999969482422,Q1 (lowest)
2019-02,-0.8277,False,57,0.3509,0.8912,0.1088,0.061549758271896016,0.08464132504818767,0.07215053499176682,0.09315489377479924,14.779999732971191,Q1 (lowest)
2019-03,0.1946,False,113,0.3186,0.8932,0.1068,0.06161950120128412,0.05550405507244327,-0.1487846004105864,0.061549758271896016,13.710000038146973,Q3
2019-04,2.804,True,147,0.3333,0.8347,0.1653,-0.037552821346104714,0.014364891566798654,-0.2959020126269428,0.06161950120128412,13.119999885559082,Q4 (highest)
2019-05,1.9649,True,153,0.3072,0.8568,0.1432,0.03303280876503467,-0.011516055831512606,-0.21751652033497426,-0.037552821346104714,18.709999084472656,Q4 (highest)
2019-06,2.8141,True,160,0.3125,0.8377,0.1623,0.02024198300908453,-0.19354606408310626,-0.2792079620100374,0.03303280876503467,15.079999923706055,Q4 (highest)
2019-07,0.9301,False,149,0.2752,0.877,0.123,-0.06210911761728155,-0.3058730706999332,-0.10617499969561395,0.02024198300908453,16.1200008392334,Q4 (highest)
2019-08,0.724,False,166,0.2349,0.8793,0.1207,-0.15720090399582154,-0.2084004153216158,-0.13665978128484457,-0.06210911761728155,18.979999542236328,Q4 (highest)
2019-09,0.1517,False,169,0.213,0.8952,0.1048,-0.12186251034419215,-0.10622044745747095,-0.1861586157797056,-0.15720090399582154,16.239999771118164,Q3
2019-10,0.1517,False,183,0.1967,0.8952,0.1048,0.06959404919853429,0.2876967634805463,0.16300751751379083,-0.12186251034419215,13.220000267028809,Q3
2019-11,-0.0763,False,175,0.1829,0.8937,0.1063,-0.04841208422828025,0.09062742758501874,0.9132456277984173,0.06959404919853429,12.619999885559082,Q3
2019-12,0.21,False,146,0.226,0.8828,0.1172,0.26516074361290487,-0.08943834986472343,1.2326007417001223,-0.04841208422828025,13.779999732971191,Q3
2020-01,-1.3624,False,125,0.28,0.9627,0.0373,-0.0940968094968232,-0.09683121795672611,1.2311405951296064,0.26516074361290487,18.84000015258789,Q1 (lowest)
2020-02,-1.2502,False,110,0.3545,0.9619,0.0381,-0.20552203170560723,0.7542614273280523,1.39488646331097,-0.0940968094968232,40.11000061035156,Q1 (lowest)
2020-03,-1.5621,False,119,0.2773,0.9703,0.0297,0.25488887844999075,1.4518941044446998,1.761090649639251,-0.20552203170560723,53.540000915527344,Q1 (lowest)
2020-04,0.2791,False,132,0.2879,0.8952,0.1048,0.7595725799975623,1.4703473364989543,1.4841495426507598,0.25488887844999075,34.150001525878906,Q3
2020-05,0.4934,False,136,0.3015,0.8944,0.1056,0.11042505764903154,0.3651821934879258,0.6198885953991664,0.7595725799975623,27.510000228881836,Q3
2020-06,0.3322,False,139,0.2806,0.8957,0.1043,0.26433331393126336,0.12610517910787888,0.5427035038956087,0.11042505764903154,30.43000030517578,Q3
2020-07,-0.1337,False,142,0.2254,0.8966,0.1034,-0.027611575558173396,0.0055871520364283445,0.2956166652677703,0.26433331393126336,24.459999084472656,Q2
2020-08,-0.1001,False,154,0.2013,0.8915,0.1085,-0.08403770984228065,0.1865731937657984,0.45640565932718347,-0.027611575558173396,26.40999984741211,Q3
2020-09,0.7684,False,163,0.2454,0.8805,0.1195,0.1290218355874564,0.3699461937629722,0.3790926982719385,-0.08403770984228065,26.3700008392334,Q4 (highest)
2020-10,0.8471,False,147,0.2789,0.8803,0.1197,0.14739934379057473,0.2884180775818377,0.3184212861008988,0.1290218355874564,38.02000045776367,Q4 (highest)
2020-11,0.7816,False,122,0.3361,0.8829,0.1171,0.05751508598436672,0.22740482169921972,0.04970478254282762,0.14739934379057473,20.56999969482422,Q4 (highest)
