month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2022-10,-1.1268,False,157,0.1656,0.7487,0.2513,-0.12748580156394462,-0.06054687261877745,-0.16459517947432767,0.01826068154865257,25.8799991607666,Q1 (lowest),0.055591750617312474,0.05731765886586726,0.08602753768877514,0.05544140242173179,0.06251267675661709,0.1650756028302598,
2022-11,-0.9797,False,283,0.159,0.7911,0.2089,-0.07997558717926345,0.22120470221606436,0.4074074994123471,-0.12748580156394462,20.579999923706055,Q1 (lowest),-0.06193586769142134,-0.023548827194699418,0.033582169167367004,-0.0923095008861462,0.003077649451741493,0.19090269993454623,
2022-12,-0.7876,False,345,0.1507,0.7471,0.2529,0.17031632202762004,0.3638575778823494,0.4459191344914961,-0.07997558717926345,21.670000076293945,Q2,0.06776816254825913,0.07541228116535192,0.1688807413467952,0.10907828994300961,0.20812050364345702,0.39281088826154376,
2023-01,-0.9923,False,356,0.1124,0.7711,0.2289,0.13419010573798684,-0.11075412260917217,0.2997542400565709,0.17031632202762004,19.399999618530273,Q1 (lowest),-0.025142733358399783,0.027153503568363435,0.13472763442028213,-0.003598070653657248,0.09652866108545854,0.30609278435744125,-0.06306690239818517
2023-02,-0.8297,False,406,0.1084,0.7198,0.2802,0.0274954436265471,0.15247468082819293,0.08365273451378119,0.13419010573798684,20.700000762939453,Q1 (lowest),0.03313480131025037,0.05850881022338417,0.1450763827978474,0.09323490912312238,0.18724876442563088,0.29136952852828135,-0.004721096291733867
2023-03,-0.8158,False,503,0.1173,0.7864,0.2136,-0.23694454502929663,0.06016871405045321,0.022380815302145196,0.0274954436265471,18.700000762939453,Q2,0.01985241229690171,0.0869140717643262,0.05206626672317194,0.00663479234275699,0.15287414133035293,0.11961129699135697,0.023061144114210275
2023-04,-0.9501,False,589,0.1477,0.8853,0.1147,0.4699257127220764,0.461636509207366,0.20488840692807408,-0.23694454502929663,15.779999732971191,Q1 (lowest),0.0046161570452569745,0.10473033531814191,0.012752359716075468,0.07883815669416805,0.19111595593364084,0.09083554380233538,0.02380019403293308
2023-05,-0.8692,False,667,0.1409,0.877,0.123,-0.05480047303126112,-0.05971666662989494,0.11552917062881818,0.4699257127220764,17.940000534057617,Q1 (lowest),0.0608591470642299,0.08178257161241231,0.10018231636040009,0.06158228577936331,0.0876991976934356,0.12051208315170503,-0.01873401039672512
2023-06,-0.671,False,709,0.1326,0.8359,0.1641,0.05201153057412333,-0.03564328794794969,0.2736729178213755,-0.05480047303126112,13.59000015258789,Q2,0.03656942777723482,-0.032061232756502855,0.08003611134680089,0.04002572351375999,-0.028852103752290192,0.11167591601133187,0.08083457531761172
2023-07,-0.5118,False,662,0.1314,0.787,0.213,-0.05438415073918157,-0.17565797013275497,0.14948388702194104,0.05201153057412333,13.630000114440918,Q2,-0.01625200729296028,-0.08325830536334322,0.06281920245791284,-0.014830259277723523,-0.0841903020707182,0.09108555535139184,0.0850304276756121
2023-08,-0.3233,False,642,0.1667,0.7925,0.2075,-0.03060122868098647,0.18637556472537709,0.5153006730010705,-0.05438415073918157,13.569999694824219,Q2,-0.05078273400373867,0.01700872729033054,0.1367589792448416,-0.052170484528540895,0.030167242494847812,0.16602388076602592,0.06531296243336265
2023-09,-0.1522,False,648,0.1682,0.7657,0.2343,-0.1007297302759762,0.3207487456701916,0.5360088899872548,-0.03060122868098647,17.520000457763672,Q3,-0.018257718372798326,0.11581036724310101,0.23290745639417776,-0.019237288810565745,0.14470300590320972,0.2442437904099073,0.03388391968716792
2023-10,0.0237,False,618,0.1456,0.6781,0.3219,0.36091027332518544,0.3944259122721889,0.5417181803335092,-0.1007297302759762,18.139999389648438,Q3,0.0913437229817895,0.15934423914159668,0.20894594686565426,0.10818830318567008,0.19138895102161801,0.21476531394250786,0.024201140969245655
2023-11,-0.2257,False,499,0.1202,0.5982,0.4018,0.07919637705129601,0.2772520928917086,-0.12261826179354551,0.36091027332518544,12.920000076293945,Q3,0.04143301600441496,0.11774751655629134,0.1637891832229581,0.053210828968276225,0.1318782355592687,0.1636068586747459,0.04690361009479906
2023-12,-0.6559,False,398,0.1181,0.6656,0.3344,-0.05056448446379125,0.16298341756730816,-0.005164548332249774,0.07919637705129601,12.449999809265137,Q2,0.020045423433719955,0.10494353932236322,0.15319310364516858,0.020762461231710994,0.0869577383770006,0.17443497125990626,0.028734370195317233
2024-01,-0.7093,False,415,0.1108,0.6809,0.3191,0.246552778132197,0.10562932513302936,-0.019607880985696546,-0.05056448446379125,14.350000381469727,Q2,0.052186826731802416,0.04278427929290762,0.14791212626136985,0.05283351855967999,0.01962110098540415,0.13303741572201222,0.05106717854241009
2024-02,-0.2758,False,579,0.1244,0.6787,0.3213,-0.017353349589863898,-0.3130708157854293,-0.1664298901309904,0.246552778132197,13.399999618530273,Q2,0.029503233625059355,0.04119147301576476,0.11646901030113921,0.011412380523309729,0.02803183427217304,0.08805867153306646,0.03397117603609099
2024-03,0.4298,False,747,0.1205,0.5901,0.4099,-0.09738717470674929,-0.14458328756852312,-0.1646184254877715,-0.017353349589863898,13.010000228881836,Q3,-0.03733784228133907,0.04366699528592721,0.10386660675784687,-0.04247340276567402,0.08047896417161815,0.10243493283765637,0.08412733084798742
2024-04,-0.0508,False,688,0.125,0.68,0.32,-0.22551485972956853,-0.11327232669381071,0.003546882759515313,-0.09738717470674929,15.649999618530273,Q3,0.05057965848461543,0.10081456832063806,0.13993444793759857,0.06151821713194172,0.1112337854002805,0.14298516781130655,0.08633531069650785
