month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2019-01,-1.6493,False,476,0.1218,0.6834,0.3166,0.06541173598345584,0.006470624138327219,0.16270590389476114,0.18914376060609062,16.56999969482422,Q1 (lowest)
2019-02,-1.5373,False,885,0.1028,0.6462,0.3538,-0.11804323211355128,-0.09397078993216446,-0.029483196123296973,0.06541173598345584,14.779999732971191,Q1 (lowest)
2019-03,-1.3772,False,1235,0.115,0.6342,0.3658,0.07111556416490616,-0.06523098666971827,0.03092517223450697,-0.11804323211355128,13.710000038146973,Q1 (lowest)
2019-04,-1.3801,False,1191,0.1134,0.6179,0.3821,-0.040911746056659926,0.15523083934038517,-0.15827002258942802,0.07111556416490616,13.119999885559082,Q1 (lowest)
2019-05,-1.3661,False,1324,0.1367,0.7054,0.2946,-0.09006702150866175,0.07117606484678252,-0.032175494106723046,-0.040911746056659926,18.709999084472656,Q1 (lowest)
2019-06,-1.2706,False,1606,0.1426,0.7157,0.2843,0.3237342215831125,0.10286622420404345,-0.13876239086778075,-0.09006702150866175,15.079999923706055,Q1 (lowest)
2019-07,-1.1067,False,1952,0.1547,0.7174,0.2826,-0.1106951557089686,-0.2713750804201316,-0.34351921429357735,0.3237342215831125,16.1200008392334,Q1 (lowest)
2019-08,-0.8535,False,2130,0.1817,0.6987,0.3013,-0.06314715087381695,-0.09648419372429562,-0.15963134459811257,-0.1106951557089686,18.979999542236328,Q1 (lowest)
2019-09,-0.722,False,2073,0.178,0.64,0.36,-0.12545536387043266,-0.21909149973852138,-0.3222005847040732,-0.06314715087381695,16.239999771118164,Q2
2019-10,-0.5893,False,2189,0.1782,0.6174,0.3826,0.10276352321000326,-0.09901409069984146,-0.10929041123611338,-0.12545536387043266,13.220000267028809,Q2
2019-11,-0.7605,False,2012,0.16,0.6023,0.3977,-0.1902783013919105,-0.06989047721711672,0.08197952659133545,0.10276352321000326,12.619999885559082,Q2
2019-12,-0.8646,False,1818,0.1683,0.6234,0.3766,0.009020127124928612,-0.13203734487590668,0.43405901567763383,-0.1902783013919105,13.779999732971191,Q1 (lowest)
2020-01,-0.9178,False,1836,0.1629,0.6366,0.3634,0.13840942874670836,-0.011405639566831938,0.48258333097168604,0.009020127124928612,18.84000015258789,Q1 (lowest)
2020-02,-0.785,False,2079,0.1664,0.6386,0.3614,-0.24438124949772633,0.16328185024281638,0.47007853958556667,0.13840942874670836,40.11000061035156,Q1 (lowest)
2020-03,-0.532,False,2534,0.1701,0.6374,0.3626,0.14925636644660445,0.6522128080183418,0.9331660407605964,-0.24438124949772633,53.540000915527344,Q2
2020-04,-0.5256,False,2555,0.1718,0.6422,0.3578,0.3395696754997468,0.49968823443628474,0.5810727257112502,0.14925636644660445,34.150001525878906,Q2
2020-05,-0.5505,False,2598,0.1605,0.6307,0.3693,0.07320764722502959,0.2637337540155995,0.44087529899999156,0.3395696754997468,27.510000228881836,Q2
2020-06,-0.704,False,2437,0.1588,0.651,0.349,0.043162383650904745,0.17004663768417871,0.5847522647619188,0.07320764722502959,30.43000030517578,Q2
2020-07,-0.5707,False,2671,0.1557,0.6358,0.3642,0.12880755873975325,0.05426760669730579,0.5797900286615858,0.043162383650904745,24.459999084472656,Q2
2020-08,-0.7548,False,2370,0.1612,0.6629,0.3371,-0.00635478384389665,0.1401731531040562,0.23770489153935426,0.12880755873975325,26.40999984741211,Q2
2020-09,-0.7149,False,2257,0.1626,0.6357,0.3643,-0.06006113415698833,0.3544351256788776,0.03067937322568315,-0.00635478384389665,26.3700008392334,Q2
2020-10,-0.8994,False,2107,0.1618,0.6747,0.3253,0.2207868906528221,0.4984715632215799,0.18942903452088378,-0.06006113415698833,38.02000045776367,Q1 (lowest)
2020-11,-0.7428,False,2150,0.1558,0.6112,0.3888,0.180371577387757,0.08554116378707355,-0.04515350427695963,0.2207868906528221,20.56999969482422,Q2
2020-12,-0.9181,False,1996,0.1453,0.6255,0.3745,0.03989599422603174,-0.23903378339432813,-0.0025320629823648577,0.180371577387757,22.75,Q1 (lowest)
2021-01,-0.818,False,1903,0.1561,0.5927,0.4073,-0.115622575335247,-0.2062385008069706,-0.025664707705738365,0.03989599422603174,33.09000015258789,Q1 (lowest)
2021-02,-0.8261,False,2086,0.1587,0.6375,0.3625,-0.17255750090577415,-0.12039586560502702,0.18721633883754119,-0.115622575335247,27.950000762939453,Q1 (lowest)
2021-03,-0.7768,False,2122,0.1621,0.6335,0.3665,0.08471228468400382,0.31079135348069875,0.3398382156656996,-0.17255750090577415,19.399999618530273,Q2
2021-04,-0.7501,False,2216,0.1665,0.6494,0.3506,-0.019980132707944853,0.22749124678484778,0.43848441847057273,0.08471228468400382,18.610000610351562,Q2
2021-05,-0.8325,False,1817,0.1734,0.6216,0.3784,0.2330597718952363,0.34971664230995936,0.3151172313500801,-0.019980132707944853,16.760000228881836,Q1 (lowest)
2021-06,-0.6918,False,2082,0.1729,0.6207,0.3793,0.01577938486852748,0.02215979080718644,-0.1555296310599279,0.2330597718952363,15.829999923706055,Q2
2021-07,-0.8882,False,2023,0.1572,0.6468,0.3532,0.0776037125667044,0.1718897566384905,-0.37018775133305715,0.01577938486852748,18.239999771118164,Q1 (lowest)
2021-08,-0.7841,False,2155,0.18,0.6774,0.3226,-0.06618613197499035,-0.025634573861862187,-0.4569100603666566,0.0776037125667044,16.479999542236328,Q1 (lowest)
2021-09,-0.9551,False,2017,0.1681,0.6931,0.3069,0.16457472387164174,-0.17383722531953172,-0.4029801082709311,-0.06618613197499035,23.139999389648438,Q1 (lowest)
2021-10,-0.5875,False,2331,0.1836,0.6509,0.3491,-0.10402851918860279,-0.46256698200560353,-0.5611780197097023,0.16457472387164174,16.260000228881836,Q2
2021-11,-0.7489,False,2429,0.1569,0.6601,0.3399,-0.20822082193496472,-0.44262191056402644,-0.6034349745053776,-0.10402851918860279,27.190000534057617,Q2
2021-12,-0.8329,False,2395,0.1495,0.6672,0.3328,-0.24242421988524354,-0.27735803400246883,-0.45023966055546505,-0.20822082193496472,17.219999313354492,Q1 (lowest)
2022-01,-0.9279,False,2069,0.1518,0.6579,0.3421,-0.07077746352944869,-0.18348526123701403,-0.14327078402521787,-0.24242421988524354,24.829999923706055,Q1 (lowest)
2022-02,-0.8054,False,2109,0.155,0.6253,0.3747,0.026543512773930633,-0.288517017423635,-0.03162144045607662,-0.07077746352944869,30.149999618530273,Q1 (lowest)
2022-03,-0.1329,False,2459,0.1846,0.5473,0.4527,-0.1440134682190891,-0.23923552006054793,-0.19347947920095754,0.026543512773930633,20.559999465942383,Q2
2022-04,-0.0208,False,2377,0.1767,0.4776,0.5224,-0.19030730207412516,0.04925137943342084,-0.16009979937517926,-0.1440134682190891,33.400001525878906,Q2
2022-05,0.1655,False,2337,0.187,0.4453,0.5547,0.09764795610815002,0.3610705853249063,-0.007461522916213159,-0.19030730207412516,26.190000534057617,Q3
2022-06,0.002,False,2222,0.1845,0.458,0.542,0.1805822602535705,0.06014481756986356,-0.23895372552804273,0.09764795610815002,28.709999084472656,Q2
2022-07,0.4099,False,2384,0.2055,0.4438,0.5562,0.050319242748446236,-0.19952433031028882,-0.26348728749380934,0.1805822602535705,21.329999923706055,Q3
2022-08,0.1433,False,2256,0.1964,0.459,0.541,-0.1450364112406226,-0.27076634541561695,-0.29662736405748846,0.050319242748446236,25.8700008392334,Q3
2022-09,0.2336,False,2414,0.1831,0.4326,0.5674,-0.10858652540836244,-0.2821298922005019,-0.1929188284082758,-0.1450364112406226,31.6200008392334,Q3
2022-10,0.0182,False,2289,0.1726,0.4324,0.5676,-0.04315875063804464,-0.07990618529144611,-0.10476936173583695,-0.10858652540836244,25.8799991607666,Q2
2022-11,0.2798,False,2545,0.1745,0.4223,0.5777,-0.15835919013208433,-0.03546328187035008,0.1900637576258879,-0.04315875063804464,20.579999923706055,Q3
