month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_activity,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2016-11,1.0254,False,64,0.2188,0.0,1.0,-0.010644979646593278,0.33740812108931095,0.746077755688308,-0.06065114772011371,13.329999923706055,High,0.014293611620682434,0.0793346588056858,0.10681367379586004,-0.01885451869142596,0.12034565202243663,0.08978438664947919,0.053509832495768704
2016-12,1.6353,True,87,0.2299,0.0,1.0,0.18845661167457317,0.35564440657708896,0.6094264876813167,-0.010644979646593278,14.039999961853027,High,0.023894089438028177,0.060839545533606154,0.09284336872789001,0.10962693061150386,0.16203032874075296,0.10962693061150386,0.02790768372000646
2017-01,1.5337,True,82,0.2317,0.0,1.0,0.13743991141675038,0.2356246296347171,0.5577643619231614,0.18845661167457317,11.989999771118164,High,0.0392915515334602,0.05091975295120843,0.0945904442506722,0.02906222536720038,0.036327931713260764,0.10041525179315092,0.021041930333589715
2017-02,0.2121,False,23,0.2609,0.0,1.0,0.0028454129384583027,0.3055683812254242,0.22732072215798516,0.13743991141675038,12.920000076293945,Moderate,-0.0030869802884380126,0.02545921671836293,0.056281336728832176,0.01765094025167313,-0.027278425473235557,0.11959480405390299,0.037533259093004034
2017-03,-0.3978,False,0,0.0,1.0,0.0,0.08323853476086285,0.1872040188953461,0.2260165035943178,0.0028454129384583027,12.369999885559082,Very low,0.014319769705764207,0.03016839193922194,0.075563984123864,-0.010406739366178086,-0.045096411714173223,0.11801807187266888,0.0398406879859343
2017-04,-0.3978,False,0,0.0,1.0,0.0,0.20182582013484396,0.26071002840375335,0.051006376322825675,0.08323853476086285,10.819999694824219,Very low,0.01411273066726193,0.041554734485508726,0.09075283615316443,-0.03409818696061029,0.06184077271172361,0.09274943464648455,0.02774707608484774
2017-05,-0.3978,False,0,0.0,1.0,0.0,-0.08807372965496885,-0.05993378837345531,0.0012574120311565906,0.20182582013484396,10.40999984741211,Very low,0.001491103377142533,0.030056895006614903,0.10844925540307249,-0.0009900469807763157,0.150992055047811,0.08599252359678577,0.05678072390398962
2017-06,-0.3978,False,0,0.0,1.0,0.0,0.15030749744016125,0.03269234611847538,0.25566502931204305,-0.08807372965496885,11.180000305175781,Very low,0.025530939102642813,0.04406618620785663,0.11452531956701506,0.10041525179315092,0.17081775122413467,0.14012097943581603,0.10052688521314923
2017-07,-0.2962,False,3,0.3333,0.0,1.0,-0.103841628673631,-0.16633773616161662,0.3435249360145167,0.15030749744016125,10.260000228881836,Low,0.0029178265449407714,0.04723525326007749,0.1538966516879512,0.04699813883153525,0.029108565737051784,0.19070270014831192,0.08762209354508664
2017-08,-0.2962,False,23,0.0435,0.0,1.0,0.0017797341957876966,0.0650924367324468,0.5025742204000703,-0.103841628673631,10.59000015258789,Low,0.015111885462750774,0.07610488389183012,0.10870562566749276,0.016217776234701775,-0.05647261522437286,0.1004269594653242,0.08126390783935132
2017-09,-0.2962,False,23,0.0435,0.0,1.0,-0.07139047168244161,0.21591394962075872,0.3778155215180219,0.0017797341957876966,9.510000228881836,Low,0.0286437458892963,0.06748531299061833,0.05802515311543588,-0.0327728117343542,-0.026218232304920375,0.08056444204719138,0.04105031782428775
2017-10,-0.3978,False,20,0.0,1.0,0.0,0.14493787810362524,0.6115938003821859,0.41388100829454477,-0.07139047168244161,10.180000305175781,Very low,0.03056573766731585,0.10185046587749325,0.03801998084381397,-0.040070747939844664,0.1570234082110915,0.09100977680789346,0.04087270470050932
2017-11,-0.3978,False,0,0.0,1.0,0.0,0.1436359054364571,0.41074536686201224,0.057522630127184504,0.14493787810362524,11.279999732971191,Very low,0.006980866822853482,0.03029513411161089,0.03171780544481306,0.04880299021772827,0.1662904301680741,-0.02762663564904222,0.01510120362662524
2017-12,-0.3978,False,0,0.0,1.0,0.0,0.2307954516675883,0.13315216257512308,-0.04954360746253783,0.1436359054364571,11.039999961853027,Very low,0.06175848682618068,-0.008862098391479667,0.025850997359888384,0.14923541907181592,0.10965770555025278,-0.1260375728693367,0.005619879954755454
2018-01,-0.3978,False,12,0.0,1.0,0.0,0.0022474686217257567,-0.12268152932876386,-0.11415655320240237,0.2307954516675883,13.539999961853027,Very low,-0.03636028863935625,-0.057930260965897706,0.006474195740689526,-0.03238232487695669,-0.057054706875173555,-0.13910296068583983,0.04423815246999311
2018-02,-0.3978,False,20,0.0,1.0,0.0,-0.08139801137434033,-0.2503802210036796,-0.11743175352538715,0.0022474686217257567,19.850000381469727,Very low,-0.03129028735700767,0.0013808386413751705,0.07778971110879795,-0.002124779904494556,-0.1662682474288767,-0.18434433644562298,0.05765281150789762
2018-03,-0.3978,False,23,0.0,1.0,0.0,-0.04708333176345514,-0.1612279233730438,-0.04467020054823578,-0.08139801137434033,19.969999313354492,Very low,0.009194118172934695,0.0350234772527942,0.11417462401248657,-0.023423057681790205,-0.2124035882783455,-0.14983597053880215,0.07533432772379041
2018-04,-0.3978,False,11,0.0,1.0,0.0,-0.1436353490277975,0.00971708269157845,-0.0444921704405149,-0.04708333176345514,15.930000305175781,Very low,0.024308819535835857,0.0683648503269203,0.03238364563096652,-0.14445346301512763,-0.08701274019701244,-0.08756734452179293,0.061471370128769076
2018-05,-0.3978,False,5,0.0,1.0,0.0,0.027851344350638074,0.17735453519689637,0.21022596524187986,-0.1436353490277975,15.430000305175781,Very low,0.001254724015524733,0.07630350963284926,0.02657882493897823,-0.05734315591377048,-0.021680941095264528,0.04120636132202371,0.06552256011526682
2018-06,-0.3978,False,9,0.0,1.0,0.0,0.14712478528050799,0.13896233085576015,-0.020339165427471717,0.027851344350638074,16.09000015258789,Very low,0.04170344606521326,0.07647280327377604,-0.0704115541499255,0.13205481041346467,0.07944121736508802,0.059839946944714395,0.017427022260029696
2018-07,-0.3978,False,20,0.0,1.0,0.0,-0.0014581085260280124,-0.05368756660785523,0.061503006948353534,0.14712478528050799,12.829999923706055,Very low,0.03192011331797873,-0.03367876122557145,-0.03054989306477307,-0.08323202331119006,-0.0006074611872461944,0.09145234200135777,-0.0018704045876068072
2018-08,-0.3978,False,25,0.0,1.0,0.0,-0.005665729449074841,0.027919737905869102,0.3398849438921663,-0.0014581085260280124,12.859999656677246,Very low,0.001412213103134885,-0.04619950065092071,-0.030084047107876377,0.040092843000675504,0.06428097443761649,0.1441326468939157,-0.015815515652120193
2018-09,-0.3978,False,22,0.0,1.0,0.0,-0.046905751353849445,-0.13986546522881105,0.4912621058123765,-0.005665729449074841,12.119999885559082,Very low,-0.06489029599634255,-0.13644966874870956,-0.018244601127846094,0.048104438531600735,-0.018158719627383024,0.07448490975867772,-0.01643311184341249
2018-10,-0.3978,False,26,0.0,1.0,0.0,0.08465331655070307,0.1217257318952234,0.4919569018441834,-0.046905751353849445,21.229999542236328,Very low,0.01854940145924111,0.003237917201081908,0.09758545099159033,-0.02370822507573711,0.09211575993749954,0.03473317956607547,-0.0038110648558682403
2018-11,-0.2962,False,39,0.0256,0.0,1.0,-0.16796884652711142,0.3034917946238185,0.6209336521651596,0.08465331655070307,18.06999969482422,Low,-0.09334305346405058,0.01689604225835728,0.008877306898848802,-0.04047322727177316,0.07502875121721897,0.023204869584369625,-0.0037814681209339582
2018-12,-0.2962,False,45,0.0222,0.0,1.0,0.24295711939078646,0.7337544831973042,1.0890217066104606,-0.16796884652711142,25.420000076293945,Low,0.08637270793444274,0.13688266143049632,0.18441512165338425,0.16582119560750241,0.09435703228010706,0.11115285068788539,0.03426664280881614
2019-01,-0.2962,False,34,0.0294,0.0,1.0,0.26041211138714804,0.3300549852979051,0.707197755247682,0.24295711939078646,16.56999969482422,Low,0.03241597773553928,0.09404303024523575,0.11211450041954496,-0.03898307659204869,-0.05254258062781558,-0.0531939339261821,0.0016299443291912241
2019-02,-0.3978,False,15,0.0,1.0,0.0,0.10667190115282188,0.24353191853651324,0.2960177085628881,0.26041211138714804,14.779999732971191,Very low,0.013636123603239625,-0.007885501591391897,0.0591604618104109,-0.023221592718131512,-0.048206972673215276,-0.08697082051182792,0.017602000014237635
2019-03,-0.3978,False,1,0.0,1.0,0.0,-0.04646169386769983,0.20491207195495753,0.08567539546838643,0.10667190115282188,13.710000038146973,Very low,0.04543637587790039,0.041809468853258425,0.060346685815836354,0.009328682375532749,0.015347658864844238,-0.03564399820847208,0.06124703666643364
2019-04,-0.3978,False,1,0.0,1.0,0.0,0.17841947013104886,0.2835542696494646,0.07720907950555644,-0.04646169386769983,13.119999885559082,Very low,-0.06377095636674313,0.01651806160700864,0.04146977000349694,-0.034585419734399214,-0.0006874750094818527,0.001127531029393225,0.0799699751000831
2019-05,-0.3978,False,0,0.0,1.0,0.0,0.07230245843764038,0.042207030832102976,0.01763303164516339,0.17841947013104886,18.709999084472656,Very low,0.06440911128247673,0.06757885658293183,0.15267622939622472,0.04200140218390813,-0.04072718198775327,-0.01220903462879197,0.08004398468110803
2019-06,-0.3978,False,0,0.0,1.0,0.0,0.015773841592139792,-0.09895881970301024,-0.06510619320698696,0.07230245843764038,15.079999923706055,Very low,0.020056920302904402,0.017793289000322066,0.1089390774702319,-0.006611395295186617,-0.05022088407661751,0.021659141657184966,0.095671676944499
2019-07,-0.3978,False,0,0.0,1.0,0.0,-0.04315922896238167,-0.16076078357034362,0.06691129708304744,0.015773841592139792,16.1200008392334,Very low,-0.016743165073110466,0.024546251895458004,0.09203815829831452,-0.0732669292118796,0.001816254668570716,-0.036077847329429646,0.1357168944386243
2019-08,-0.3978,False,3,0.0,1.0,0.0,-0.07293978623939457,-0.023578807722415496,0.036041127801627715,-0.04315922896238167,18.979999542236328,Very low,0.014771361884821088,0.07971062023996023,0.022709396795805192,0.031688954355967525,0.029728922599991048,-0.07019761208089781,0.09785301480551652
2019-09,0.1105,False,13,0.3846,0.0,1.0,-0.05389757812562279,0.03757056529299274,-0.11365491013969997,-0.07293978623939457,16.239999771118164,Moderate,0.026824902179163335,0.08955235749238777,-0.12318155029270139,0.04781504953210014,0.07568078148772517,-0.4118407668870526,0.04725779141392824
2019-10,0.1105,False,23,0.2174,0.0,1.0,0.11324588768745203,0.2712838916441105,0.11886406640744585,-0.05389757812562279,13.220000267028809,Moderate,0.03619806829610872,0.06587492392656102,-0.03199614823072072,-0.04744623370466605,-0.03782540143605151,-0.4116286633458862,0.017322510181892164
2019-11,0.1105,False,23,0.2174,0.0,1.0,-0.01488169484672508,0.06105964925338703,0.4669295494859613,0.11324588768745203,12.619999885559082,Moderate,0.024021167275027233,-0.05279305619082153,-0.021302122236699916,0.07772828005238264,-0.09704159268303492,-0.338110178982029,0.016083196138905003
2019-12,-0.2962,False,20,0.05,0.0,1.0,0.15921249985993513,-0.14574958127304727,0.7235549451399661,-0.01488169484672508,13.779999732971191,Low,0.00451062032029137,-0.19524890779429604,-0.03157225698462185,-0.06275073237020845,-0.4532213987317957,-0.35410657424414194,0.005220932398305529
2020-01,0.1105,False,54,0.0926,0.0,1.0,-0.07084460136217952,-0.1198944045767345,0.6962594194829375,0.15921249985993513,18.84000015258789,Moderate,-0.07916587263726949,-0.09182228604903842,0.02534822081365906,-0.10607031927309218,-0.38849836866171517,-0.24403243648220474,-0.00930975981575538
2020-02,0.2121,False,62,0.0968,0.0,1.0,-0.20688933438858237,0.3825137451208933,0.8969691577440129,-0.07084460136217952,40.11000061035156,Moderate,-0.1299872132563724,0.03324609702234804,0.19121806357482374,-0.34739102406144917,-0.2669764015103432,-0.20135383298113563,0.014596683228877175
2020-03,0.1105,False,56,0.0893,0.0,1.0,0.19429781366887466,1.0176225932771508,1.2155634905619306,-0.20688933438858237,53.540000915527344,Moderate,0.13361033944239287,0.2033879200599289,0.3126735282922213,0.04819291537179282,0.18127048911161792,0.1672411900586337,0.009982454495577534
2020-04,-0.2962,False,36,0.0556,0.5,0.5,0.45956362128601946,0.9273362518132413,1.0805984961864925,0.19429781366887466,34.150001525878906,Low,0.04764547013966447,0.12901715717395845,0.13360620205077844,0.07157776493428458,0.2362478279303093,0.11304615754522329,-0.012342470195953767
2020-05,-0.2962,False,47,0.0213,0.0,1.0,0.1574553985839373,0.37211594780790636,0.8238636880766412,0.45956362128601946,27.510000228881836,Low,0.01327542478228394,0.15288900389532167,0.1997534101110363,0.051682000134736006,0.0895231322216885,0.2982494909368283,0.029023428436462478
2020-06,-0.2962,False,71,0.0141,0.0,1.0,0.14085432995006575,0.09810600750820875,0.6994024341496203,0.1574553985839373,30.43000030517578,Low,0.06355191160346618,0.09081494538091239,0.22268948727908833,0.09697671009698361,-0.01187644928261522,0.37708578849046015,0.08674305070289039
2020-07,-0.2962,False,59,0.0169,0.0,1.0,0.03909762488132107,0.0795202415920222,0.5823211551384491,0.14085432995006575,24.459999084472656,Low,0.06979680054469162,0.004064636970005697,0.14276378105077248,-0.05560298146292575,-0.09965774467029531,0.17291823322267819,0.11546589960800079
2020-08,-0.2962,False,40,0.025,0.0,1.0,-0.07368708261251933,0.3292343777436939,0.40178337420659105,0.03909762488132107,26.40999984741211,Low,-0.04128153412410818,0.04064953873041688,0.09790818892489339,-0.04619578835408422,0.1915758853963181,0.21316692226623357,0.11240620462302255
2020-09,-0.2962,False,28,0.0357,0.0,1.0,0.12154503615152379,0.5475759375962765,0.35996973727953074,-0.07368708261251933,26.3700008392334,Low,-0.02103022282116973,0.12089543002376568,0.1932656503794421,-0.0004747032941037066,0.3936372506157615,0.32370307779474694,0.13072990899693931
2020-10,-0.2962,False,25,0.04,0.0,1.0,0.27946121953873004,0.4657633031548545,0.2939993552861808,0.12154503615152379,38.02000045776367,Low,0.10877677196330349,0.13813766462219323,0.28759527893170644,0.24988103897985514,0.3027470678838198,0.3612651672848892,0.15293028429294983
2020-11,-0.2962,False,17,0.0588,0.0,1.0,0.07847013712271833,0.0545795366698576,-0.12531781245228346,0.27946121953873004,20.56999969482422,Low,0.032646541496297754,0.05502203005281836,0.16890043594553927,0.11554546834575885,0.018119732980945935,0.17546207170872097,0.14080482137339134
2020-12,-0.2962,False,8,0.125,0.0,1.0,0.06225453426198557,-0.12122584472858844,-0.07009821617117973,0.07847013712271833,22.75,Low,-0.005971167256521914,0.06456464931268568,0.15355893033045298,-0.06566170717381303,-0.05018104445049454,0.08432791567658593,0.11078775441550977
2021-01,0.1033,False,13,0.5385,0.2958,0.7042,-0.07946008937184112,-0.11718395971503415,-0.11846522775194468,0.06225453426198557,33.09000015258789,Moderate,0.027805297367473614,0.1313176946473571,0.19270811187740766,-0.023195997876079955,0.04491900296204543,0.10658314856098383,0.09762354417197328
2021-02,0.0855,False,17,0.4706,0.4056,0.5944,-0.10131796533033488,-0.1705868005842588,0.14000278850085435,-0.07946008937184112,27.950000762939453,Moderate,0.04198677562868336,0.10793936301692164,0.1949763074838704,0.0407088648698084,0.15454207754827953,0.12866538596111754,0.08452357822395991
2021-03,0.1675,False,24,0.375,0.3821,0.6179,0.06714032961322403,0.05818062382776579,0.14078824548160984,-0.10131796533033488,19.399999618530273,Moderate,0.05635896157025844,0.08359687791175929,0.08988505775648181,0.027888348263557905,0.14161536716148393,-0.027270937415887264,0.06476395918176621
2021-04,-0.2329,False,22,0.1364,0.4591,0.5409,-0.13514490264865653,-0.0014513420445972924,-0.057263594734452083,0.06714032961322403,18.610000610351562,Low,0.006566017537359414,0.05426452491683742,0.10766500743381835,0.0792810914269384,0.05901332584069996,-0.10572201849623808,0.060158812062130286
2021-05,-0.2962,False,20,0.1,0.5,0.5,0.1465550786259937,0.3744690695830497,-0.12531372905758864,-0.13514490264865653,16.760000228881836,Low,0.019093331806586678,0.0785574981558077,0.09159756957892817,0.029056676218780053,-0.022412948034005287,-0.2140318964103166,0.05109136097241366
2021-06,-0.3978,False,13,0.0,1.0,0.0,0.0070034547890296395,0.07806570994942885,-0.13441478594538414,0.1465550786259937,15.829999923706055,Very low,0.02776392352452195,0.005803061980799384,0.11676044049655476,-0.04648492863751308,-0.147936257197808,-0.24681943745677115,-0.018009659392150767
2021-07,-0.2962,False,15,0.0667,0.0,1.0,0.19044432287820445,-0.05589337309223796,-0.27834506672352444,0.0070034547890296395,18.239999771118164,Low,0.029759894168293943,0.050651882193601505,0.03290025040855893,-0.0037035468150359296,-0.15555549710024896,-0.08380991289725936,-0.006662169141604872
2021-08,-0.2962,False,11,0.0909,0.0,1.0,-0.10069877730313792,-0.3636188035808251,-0.3966906456009387,0.19044432287820445,16.479999542236328,Low,-0.049649930274549114,0.01209028859881589,-0.026557409090958273,-0.10307539228224416,-0.19601215870336297,-0.028773813502635748,-0.015870682387097528
2021-09,0.1105,False,38,0.1316,0.0,1.0,-0.11812552220965145,-0.1970941974444027,-0.29172325641488783,-0.10069877730313792,23.139999389648438,Moderate,0.07359197990026933,0.11031720096103004,0.05951128560775554,-0.055011356549363066,-0.11605138828436112,0.22332774100083808,0.0291133863212434
2021-10,0.0088,False,35,0.1143,0.0,1.0,-0.19757328158479248,-0.23562136658216648,-0.3425949737053716,-0.11812552220965145,16.260000228881836,Moderate,-0.00803491038316273,-0.01689582637779119,-0.09693665374629423,-0.051435314059036674,0.08496187014850753,0.11179858286603084,0.02921658432577623
2021-11,0.0088,False,40,0.1,0.0,1.0,0.13462524350428406,-0.05196860341915199,-0.3387130853154783,-0.19757328158479248,27.190000534057617,Moderate,0.0425848772954196,-0.038186017715158505,-0.08756686511703216,-0.013871577302644766,0.20801103774282503,0.2767196052992309,-0.001661057644703016
2021-12,-0.3978,False,18,0.0,1.0,0.0,-0.16044197708637797,-0.11785823277062757,-0.5276846754775648,0.13462524350428406,17.219999313354492,Very low,-0.049413307031771714,-0.045758018797961264,-0.20045576614576177,0.1598826360249206,0.38393536093292213,0.02645294244773999,-0.012065787467392342
2022-01,2.2453,True,108,0.2407,0.0,1.0,-0.004778928590067788,-0.13994845283009105,-0.2812130277050403,-0.16044197708637797,24.829999923706055,High,-0.029516994504643512,-0.08141642515217462,-0.07747082160274932,0.05614459102871017,0.024735166696549404,-0.03575906735828238,-0.014054093321010616
2022-02,5.1934,True,214,0.257,0.0,1.0,0.05576705693266515,-0.30246306496862185,-0.24079353231593814,-0.004778928590067788,30.149999618530273,High,0.034376997221726935,-0.05134136986090265,-0.08819820056110772,0.12973967286085197,0.056877433574438196,-0.05835422897903042,-0.04196166530024522
2022-03,7.1249,True,252,0.2937,0.0,1.0,-0.1814658330784814,-0.46458115682938195,-0.3040824201424024,0.05576705693266515,20.559999465942383,High,-0.08493512145673587,-0.16211584733772777,-0.20326518660460358,-0.14116471048604196,-0.2583086093299909,-0.18672220619868574,-0.07449887387829059
2022-04,4.3256,True,164,0.3049,0.0707,0.9293,-0.19283505957953495,-0.16425128858821936,-0.073960343666989,-0.1814658330784814,33.400001525878906,High,0.002257283687025602,0.004295312541462426,-0.054680558389847644,0.08927205889527978,-0.059034017784173165,0.03398474209644631,-0.04842123483899008
2022-05,0.2869,False,35,0.2571,0.2516,0.7484,-0.18960911187433105,0.08841041894062518,0.18464649113092113,-0.19283505957953495,26.190000534057617,Moderate,-0.08640677867085456,-0.03885152101004019,-0.0043761577503650395,-0.2071756265763527,-0.10903029896640581,-0.04159362537079436,-0.058977953317128406
2022-06,0.8576,False,33,0.4545,0.1767,0.8233,0.277670526498786,0.29976295891370897,0.3287484050471907,-0.18960911187433105,28.709999084472656,High,0.09680480919985168,-0.049111012705192025,0.022291961243265712,0.08958362187416591,0.09651777549505769,0.05814879958436703,-0.05818824964958549
2022-07,1.2287,False,44,0.3636,0.0,1.0,0.05118526533314083,0.10803599657211227,0.4522248829398825,0.277670526498786,21.329999923706055,High,-0.040801991463419784,-0.05872363456727303,-0.004771954897450192,0.031395841083203146,0.09885454058772147,0.16766712073245493,-0.11222730887935467
2022-08,1.2287,False,47,0.3404,0.0,1.0,-0.032243682808416385,0.08841891855828132,0.42630006183719993,0.05118526533314083,25.8700008392334,High,-0.09615865600496132,0.03586892557527044,0.011475504681519588,-0.02426982949448031,0.07568907620245624,0.05614459380949377,-0.039208558281827344
2022-09,-0.2329,False,26,0.1154,0.4591,0.5409,0.08920240064625973,0.022300563294792353,0.5922829881669458,-0.032243682808416385,31.6200008392334,Low,0.08571711123697523,0.07509075707311808,0.15616599688935628,0.09190560974343143,-0.0349916588386977,0.08696845438194356,-0.02988119262795924
2022-10,-0.2962,False,14,0.0714,0.0,1.0,0.03257469363616994,0.3106296974399514,0.41688294087614386,0.08920240064625973,25.8799991607666,Low,0.05559158500696393,0.05731757606069299,0.08602762049394941,0.009652504962532893,0.06262210110896871,0.02550532619660495,-0.04454964925147283
2022-11,-0.2962,False,19,0.0526,0.0,1.0,-0.09103212804539862,0.3104329936918735,0.33084137638051736,0.03257469363616994,20.579999923706055,Low,-0.06193587740845663,-0.023548752444913612,0.03358240976901761,-0.12466550596136283,-0.01816926733323465,0.0177665094411652,0.0005617230359840261
2022-12,-0.3978,False,12,0.0,1.0,0.0,0.3964004951821867,0.5575487731662261,0.3998392763946905,-0.09103212804539862,21.670000076293945,Very low,0.06776825750593174,0.07541246102511545,0.16888102046253572,0.2023554447642768,0.12638244460547665,0.2821033859122015,0.03813001523860151
2023-01,-0.3978,False,18,0.0,1.0,0.0,0.03241972132568027,0.08107037681485196,0.04769449704785056,0.3964004951821867,19.399999618530273,Very low,-0.02514273532748501,0.02715366232747507,0.13472795823674977,-0.06711157461184503,-0.03492942116828568,0.1378679415672519,0.05455951254342358
2023-02,-0.2962,False,21,0.0476,0.0,1.0,0.0803770972079918,0.015573770491803307,0.12488523389472328,0.03241972132568027,20.700000762939453,Low,0.033134884308318346,0.05850897559604795,0.14507655512501638,0.004207114768910891,0.03660078624427876,0.11861737359120705,0.0743478406573237
2023-03,-0.0929,False,26,0.1154,0.0,1.0,-0.030780136379111256,-0.10125493306443278,-0.03807114355963037,0.0803770972079918,18.700000762939453,Low,0.019852490056492256,0.08691414952391696,0.052066344482762705,0.030163307851044818,0.13824872897523477,0.09046627003216212,0.0712202499894136
2023-04,-0.0929,False,20,0.15,0.0,1.0,-0.030129386945187298,-0.030872994471772053,-0.028767348692303796,-0.030780136379111256,15.779999732971191,Low,0.004616156693293849,0.10473047982471972,0.012752206251921416,0.002033319061710115,0.17905152900290555,0.02706275143713177,0.0899903799921483
2023-05,0.0088,False,16,0.25,0.0,1.0,-0.04390639581441691,0.10763517784629739,0.30787728889225185,-0.030129386945187298,17.940000534057617,Moderate,0.060859142445290004,0.08178256540547713,0.10018230875700573,0.10267856939888476,0.07912070725325582,0.15682072475727393,0.0699932904879198
2023-06,-0.1945,False,7,0.2857,0.0,1.0,0.045120778611994705,0.07030223789738166,0.32664196475706553,-0.04390639581441691,13.59000015258789,Low,0.03656956824422353,-0.032061230462790524,0.08003610562088848,0.06709156999277632,-0.0419789258065687,0.08920545441951133,0.05954261039102693
2023-07,-0.1945,False,7,0.2857,0.0,1.0,0.10848506217544962,0.002172724284285721,0.38266628252554247,0.045120778611994705,13.630000114440918,Low,-0.01625214196326552,-0.08325856419512567,0.06281891338034451,-0.08289427785090864,-0.12890766334386328,0.006679686479687641,0.06739689909619055
2023-08,-0.3978,False,16,0.0,1.0,0.0,-0.07613161385056344,0.18078345203454815,0.1624501339708262,0.10848506217544962,13.569999694824219,Very low,-0.050782730440929624,0.017008726097034188,0.13675882933435735,-0.02106474239153433,0.07200308267811106,0.10792524825779903,0.00885027966782522
2023-09,-0.3978,False,16,0.0,1.0,0.0,-0.02140582274656666,0.23950218712357896,0.1925102968062402,-0.07613161385056344,17.520000457763672,Very low,-0.018257864845945604,0.11581035868340628,0.2329073652683855,-0.029733985848214073,0.1369326664724213,0.14586737467199584,0.02152783647612011
2023-10,-0.0929,False,27,0.1111,0.0,1.0,0.3060431465833515,0.37966864296071434,0.17566932850800399,-0.02140582274656666,18.139999389648438,Low,0.0913438804303972,0.15934425113796458,0.20894603788218769,0.12862910154799745,0.15565209808185232,0.13696564558913504,-0.004556948700305763
2023-11,-0.0929,False,14,0.2143,0.0,1.0,-0.0301889112068513,-0.015526401587126482,0.06487046742973601,0.3060431465833515,12.920000076293945,Low,0.04143301314617731,0.11774737046444739,0.16378910293949356,0.03822786587158866,0.03350938645618995,-0.004387244974436988,-0.0029945630948816637
2023-12,-0.0929,False,14,0.2143,0.0,1.0,0.08925640839219584,-0.03791190592925808,0.04572583807309827,-0.0301889112068513,12.449999809265137,Low,0.020045289625872487,0.10494346613088212,0.15319289477759712,-0.013758696518878955,0.007858608045185678,-0.12255347828200225,0.05303419249320814
2024-01,-0.3978,False,7,0.0,1.0,0.0,-0.06806246357807821,-0.14786109367169198,-0.025067053417677676,0.08925640839219584,14.350000381469727,Very low,0.05218683012072689,0.042784347009558354,0.14791233068146914,0.009342493483583514,-0.01616961758969937,-0.08521971963000652,0.05532043992780241
