month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2019-01,-0.7636,False,3020,0.1351,0.5523,0.4477,0.0005863505757432,0.0648998260830353,0.0819885770271779,0.0774477634980628,16.56999969482422,Q2
2019-02,0.2088,False,5556,0.1269,0.6085,0.3915,0.044685114118746,-0.0177976913018798,0.056792829328645,0.0005863505757432,14.779999732971191,Q3
2019-03,1.0901,False,8082,0.1204,0.6294,0.3706,0.018752706417326,-0.0799479844973147,0.0375990119799716,0.044685114118746,13.710000038146973,Q4 (highest)
2019-04,1.0345,False,8244,0.119,0.6379,0.3621,-0.0771167395132151,0.0160472849422834,0.0499099587403923,0.018752706417326,13.119999885559082,Q4 (highest)
2019-05,1.3472,False,8749,0.1248,0.6472,0.3528,-0.0214188703296777,0.0759421149492027,0.1785720641880637,-0.0771167395132151,18.709999084472656,Q4 (highest)
2019-06,1.4242,False,9175,0.1309,0.6731,0.3269,0.1250460886359596,0.1277612509908612,0.236968833354717,-0.0214188703296777,15.079999923706056,Q4 (highest)
2019-07,1.3795,False,9611,0.1289,0.6866,0.3134,-0.0227138226192171,0.0333278522564355,0.1761451409369256,0.1250460886359596,16.1200008392334,Q4 (highest)
2019-08,1.73,True,9950,0.1309,0.6759,0.3241,0.0257112010576483,0.0953861251575847,0.1249192248349622,-0.0227138226192171,18.979999542236328,Q4 (highest)
2019-09,2.2288,True,10088,0.1291,0.6391,0.3609,0.0308400447685892,0.0968357285444103,-0.0484709997270469,0.0257112010576483,16.239999771118164,Q4 (highest)
2019-10,2.9478,True,10329,0.1324,0.6061,0.3939,0.0359787715714661,0.1382110124764621,0.0698283693554926,0.0308400447685892,13.220000267028809,Q4 (highest)
2019-11,2.3238,True,10125,0.1246,0.6205,0.3795,0.0270685985970267,0.0269613600164313,0.0992493653281034,0.0359787715714661,12.619999885559082,Q4 (highest)
2019-12,1.478,False,8731,0.1262,0.639,0.361,0.0697258126469122,-0.1324781136226216,0.0587284076770253,0.0270685985970267,13.779999732971191,Q4 (highest)
2020-01,0.2316,False,7896,0.1168,0.6983,0.3017,-0.0652786200984097,-0.0600790559671234,0.0385055303957007,0.0697258126469122,18.84000015258789,Q3
2020-02,0.2153,False,7518,0.1218,0.698,0.302,-0.1323875242203787,0.0703901900559484,0.2167481929561332,-0.0652786200984097,40.11000061035156,Q3
2020-03,0.3781,False,7703,0.1231,0.6917,0.3083,0.1589998033110606,0.2204054148974759,0.2613278363706912,-0.1323875242203787,53.540000915527344,Q3
2020-04,0.9957,False,8404,0.1284,0.6742,0.3258,0.0644688809564664,0.104886040670433,0.2000519570369683,0.1589998033110606,34.150001525878906,Q4 (highest)
2020-05,0.8177,False,8428,0.1238,0.6794,0.3206,-0.0107916035565402,0.1367333186158355,0.2238404792080284,0.0644688809564664,27.51000022888184,Q4 (highest)
2020-06,1.4965,False,9604,0.1283,0.6757,0.3243,0.0492928728325468,0.0335318255504899,0.235950706693194,-0.0107916035565402,30.43000030517578,Q4 (highest)
2020-07,1.8071,True,10036,0.126,0.6606,0.3394,0.0951511731279572,0.086131884070858,0.2281058128144422,0.0492928728325468,24.459999084472656,Q4 (highest)
2020-08,1.8933,True,10321,0.1272,0.6667,0.3333,-0.1005996366227746,0.0766293722244901,0.2407932099593004,0.0951511731279572,26.40999984741211,Q4 (highest)
