month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2020-11,2.4696,True,25,0.36,0.0,1.0,0.15107900234847493,0.20149882795937502,0.6079940420352865,-0.057627121451239605,20.56999969482422,0.03264681724902019,0.05502230784010087,0.168900633159488,0.05296413339627071,0.06085511246608477,0.12581148886474192,0.06936724424729875
2020-12,2.4696,True,35,0.2571,0.0,1.0,0.11562509244529862,0.04380222861161709,0.443822363794079,0.15107900234847493,22.75,-0.005971430365202424,0.06456446183558096,0.15355872718084762,-0.006073946691280696,0.023836906626158116,0.14071932370350448,0.057275154635872294
2021-07,1.7664,True,34,0.2059,0.0,1.0,0.14314527523149834,-0.030241771398648254,-0.4080644190183831,0.07359296658440218,18.239999771118164,0.029759891958028195,0.05065172989180278,0.032900247965059304,0.035593107570810245,0.05485060712854484,0.059725377679187064,0.06647392318978802
2021-08,3.5246,True,50,0.24,0.0,1.0,-0.14991181401400533,-0.31569667467476203,-0.47087315166212407,0.14314527523149834,16.479999542236328,-0.04965007094072771,0.012090359850375432,-0.026557407175543557,-0.06005263829455354,0.06393521802320223,-0.026608405891193954,0.05946856887963862
2021-09,4.5795,True,76,0.1974,0.0,1.0,-0.002074622422583494,-0.17925312959275808,-0.656829431105057,-0.14991181401400533,23.139999389648438,0.07359198548528068,0.11031720933317635,0.05951136601573692,0.08367304918114793,0.16645986467742535,0.06824730571925386,0.09405595346410667
2021-10,2.4696,True,65,0.1385,0.0,1.0,-0.19334727966271326,-0.38960499274613547,-0.639483185082959,-0.002074622422583494,16.260000228881836,-0.00803469888293773,-0.016895686193341697,-0.09693651921988311,0.04451186854406286,0.004621289989027222,-0.12121982576236667,0.06907065112843912
2022-11,1.5871,True,30,0.4,0.4591,0.5409,-0.14551082615772515,-0.0659387362474183,-0.08142041987490001,0.2750000627749227,20.579999923706055,-0.06193587740845663,-0.023548595556254215,0.03358225288035821,-0.0847309009583781,0.007002079825690899,0.21444108427324715,-0.004540345700835595
2022-12,2.4696,True,24,0.375,0.0,1.0,0.13043467037594825,0.1511002464823532,0.021857976897626585,-0.14551082615772515,21.670000076293945,0.06776834112956465,0.07541254464874814,0.16888093683890282,0.0957119989692572,0.21700081508206304,0.4042442145907994,0.03917841145907732
2023-04,1.7664,True,34,0.2059,0.0,1.0,0.0,0.037078630101132104,-0.19101121571981128,-0.06610709648525082,15.779999732971191,0.004616080799331845,0.10473033531814191,0.012752359716075468,0.08917327575914191,0.18493395451985917,0.0919882595911885,0.029012219100858883
2023-05,1.6733,True,37,0.2432,0.2516,0.7484,-0.04943828781336945,-0.046067448684878776,0.006741506739191161,0.0,17.940000534057617,0.060859227578755615,0.08178272961051825,0.10018232396379578,0.05831509965101711,0.07151172130070238,0.13187319105339879,0.035641424812324074
2023-06,1.6733,True,41,0.2195,0.2516,0.7484,0.09101662396593024,-0.08274235261659968,0.16903086019113123,-0.04943828781336945,13.59000015258789,0.03656942777723482,-0.03206116121488545,0.08003611134680089,0.027974105736105592,-0.05514000134761421,0.11178612287087697,-0.010191918983496381
