month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2022-04,2.1353,True,1494,0.0161,0.0,1.0,-0.32362358144760317,-0.1853392781882044,-0.13956468125145272,-0.23804878607028868,33.400001525878906,Q4 (highest),0.0022572054096843264,0.004295312541462426,-0.054680558389847644,-0.01586587927752192,0.008991011286697104,-0.10938582487725268,-0.04420617338517602
2022-05,1.8766,True,1451,0.0152,0.0,1.0,0.09985805462166475,0.29484153795673573,0.08991962145491983,-0.32362358144760317,26.190000534057617,Q4 (highest),-0.08640686352036586,-0.038851367842282714,-0.004376001890045389,-0.0908262111501591,-0.027360574279571837,-0.04485493162622933,-0.10707179310894716
2022-06,0.8546,False,1952,0.0092,0.2167,0.7833,0.09509470798566011,0.022805537515717678,-0.04302926032050847,0.09985805462166475,28.709999084472656,Q4 (highest),0.09680499672667287,-0.049110935614192996,0.02229213603021063,0.12768057940848698,-0.04462086308280866,-0.04641342483925792,-0.1857085910153755
2022-07,0.319,False,2487,0.0076,0.4759,0.5241,0.07504910766814077,0.05618854046988986,-0.0923379297061484,0.09509470798566011,21.329999923706055,Q4 (highest),-0.04080191352086626,-0.05872363456727303,-0.004772032840003715,-0.0513219292303424,-0.11732199280248479,-0.062144046751072435,-0.16526314053800556
2022-08,2.2638,True,2766,0.0141,0.3591,0.6409,-0.13121345294230824,-0.15826022759911107,-0.10855267377367805,0.07504910766814077,25.8700008392334,Q4 (highest),-0.09615881070737153,0.03586892266063191,0.011475503749042604,-0.10696024988322606,-0.017986477705959292,-0.014964289348910143,-0.12569506753397716
2022-09,2.4191,True,2948,0.0149,0.4047,0.5953,0.13083713265083907,-0.06436687661677287,0.012620918438500217,-0.13121345294230824,31.6200008392334,Q4 (highest),0.08571720884620371,0.07509085372700541,0.1561661008321511,0.04186789110708644,-0.0018762831290554116,0.20585372752460485,-0.05558378692152457
2022-10,2.5818,True,2047,0.0171,0.2156,0.7844,-0.14322911437216335,-0.14062495897745675,-0.18154759349432315,0.13083713265083907,25.8799991607666,Q4 (highest),0.0555916678121382,0.05731749325551849,0.08602745488360086,0.05544115317598597,0.06251197560320021,0.16507508002058802,-0.07048065836412241
2022-11,0.785,False,1847,0.0108,0.322,0.678,-0.034303121666229286,0.059053350519071346,0.37820229373780934,-0.14322911437216335,20.579999923706055,Q4 (highest),-0.06193595099426219,-0.023548750597647716,0.03358225024602102,-0.09230969384436227,0.003077542506735753,0.1909026593521621,-0.008999671910601118
2022-12,-0.1764,False,2126,0.0038,0.2341,0.7659,0.03866909259002771,0.08228417007821065,0.5876799342033325,-0.034303121666229286,21.670000076293945,Q3,0.06776817388229905,0.07541246102511545,0.16888093683890282,0.10907805574252571,0.20812050364345702,0.3928110053617859,0.021066072601972186
2023-01,-0.3971,False,2132,0.0047,0.5579,0.4421,0.0558441119859685,-0.047619063346515,0.4952381101791892,0.03866909259002771,19.399999618530273,Q3,-0.025142580664007763,0.027153586137767638,0.13472781215557972,-0.003597754663223207,0.09652889263592668,0.30609295457748953,-0.0012941234460101536
2023-02,-0.792,False,3591,0.0017,0.772,0.228,-0.013120119017306475,0.30135303671180913,0.35670360724288885,0.0558441119859685,20.700000762939453,Q1 (lowest),0.03313480131025037,0.05850881022338417,0.1450763024617081,0.09323479327887463,0.1872488505485259,0.29136960361805686,-0.010698392678615554
2023-03,-0.8378,False,2417,0.005,0.9155,0.0845,-0.08599915750183129,0.4669714092636128,0.23016206837420983,-0.013120119017306475,18.700000762939453,Q1 (lowest),0.019852334537310945,0.0869140717643262,0.052066500001944016,0.00663479234275699,0.15287423825797042,0.11961129699135697,-0.013899225292310932
2023-04,-0.7041,False,3303,0.003,0.7952,0.2048,0.442727262323553,0.5700000416148792,0.31409090215509594,-0.08599915750183129,15.779999732971191,Q1 (lowest),0.004616233643151002,0.1047304195493346,0.012752360688391029,0.07883834927169109,0.19111585964487943,0.09083544751357375,0.005782997028522696
