month,V,phi,H,entropy_gap,ps_raw,ps_zscore,high_conviction,n_structural,n_corp
2025-03,103,0.068,0.4926,0.5074,3.5517,-0.6736,False,7,103
2025-04,185,0.0595,0.497,0.503,5.5328,-0.5563,False,11,185
2025-05,167,0.0479,0.5,0.5,4.0,-0.647,False,8,167
2025-06,147,0.068,0.4406,0.5594,5.5935,-0.5527,False,10,147
2025-07,140,0.1571,0.1334,0.8666,19.0656,0.2449,False,22,140
2025-08,229,0.1659,0.0878,0.9122,34.6643,1.1683,False,38,229
2025-09,304,0.1645,0.0707,0.9293,46.464,1.8669,True,50,304
2025-10,292,0.1473,0.0,1.0,43.0,1.6618,True,43,292
2025-11,232,0.1422,0.098,0.902,29.7675,0.8784,False,33,232
2025-12,182,0.1264,0.129,0.871,20.0328,0.3021,False,23,182
2026-01,172,0.1163,0.1432,0.8568,17.136,0.1306,False,20,172
2026-02,171,0.1404,0.325,0.675,16.1997,0.0752,False,24,171
2026-03,181,0.1547,0.4056,0.5944,16.6421,0.1014,False,28,181
