month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2021-07,-0.8542,False,1138,0.0905,0.8367,0.1633,0.06477699312579954,-0.09186065071183669,-0.1207968109331149,0.02470427807193354,18.239999771118164,Q1 (lowest)
2021-08,0.0657,False,1190,0.1176,0.7742,0.2258,-0.10540873746131552,-0.14476250670160762,-0.4437503156737883,0.06477699312579954,16.479999542236328,Q3
2021-09,0.0525,False,1311,0.1091,0.7804,0.2196,-0.04661309366888822,-0.008957329345611997,-0.3448245549723463,-0.10540873746131552,23.139999389648438,Q3
2021-10,-0.4056,False,1344,0.1257,0.8578,0.1422,0.002750521972759934,-0.03186312788225687,-0.3804432146392863,-0.04661309366888822,16.260000228881836,Q2
2021-11,-0.6835,False,1399,0.1194,0.8828,0.1172,0.036645517669197325,-0.34959623650160043,-0.40319297693144296,0.002750521972759934,27.190000534057617,Q2
2021-12,-0.7428,False,1355,0.1292,0.8936,0.1064,-0.06864856101105199,-0.3389028904325183,-0.5205887159110725,0.036645517669197325,17.219999313354492,Q2
2022-01,-0.7594,False,1325,0.1034,0.8661,0.1339,-0.3263424499942513,-0.36005248513521726,-0.4921152022012024,-0.06864856101105199,24.829999923706055,Q2
2022-02,-0.9046,False,1409,0.1029,0.8896,0.1104,0.05368909873916872,-0.08240533563575292,-0.22792969672307473,-0.3263424499942513,30.149999618530273,Q1 (lowest)
2022-03,-1.1275,False,1491,0.1107,0.9247,0.0753,-0.09844404063926993,-0.27482471614105375,-0.3898183831129949,0.05368909873916872,20.559999465942383,Q1 (lowest)
2022-04,-1.1231,False,1597,0.1271,0.9385,0.0615,-0.034069889896241934,-0.20636491899478537,-0.535291994970122,-0.09844404063926993,33.400001525878906,Q1 (lowest)
2022-05,-1.0245,False,1515,0.1241,0.9251,0.0749,-0.16726925193416964,-0.15859329477264128,-0.3901053632749316,-0.034069889896241934,26.190000534057617,Q1 (lowest)
2022-06,-0.6363,False,1439,0.1209,0.8832,0.1168,-0.013333117159630148,-0.15857361596773412,-0.2537053682765409,-0.16726925193416964,28.709999084472656,Q2
2022-07,0.4619,False,1432,0.1222,0.7829,0.2171,0.02407276451652063,-0.4144563211075789,-0.06367078848653607,-0.013333117159630148,21.329999923706055,Q3
2022-08,0.0913,False,1294,0.1213,0.796,0.204,-0.16724977604239277,-0.2751488276287658,0.07371284665763511,0.02407276451652063,25.8700008392334,Q3
2022-09,-0.039,False,1373,0.1377,0.8416,0.1584,-0.3133843109945631,-0.11306010141127054,0.5620579578468603,-0.16724977604239277,31.6200008392334,Q3
2022-10,-0.7173,False,1388,0.1268,0.8919,0.1081,0.2677113095257748,0.5990766278692778,1.579647779489438,-0.3133843109945631,25.8799991607666,Q2
2022-11,-0.1626,False,1494,0.1332,0.8596,0.1404,0.018966964998473612,0.48128731467061847,1.2414904857864792,0.2677113095257748,20.579999923706055,Q3
2022-12,-0.2355,False,1329,0.1234,0.8368,0.1632,0.23790924544490522,0.7611767836043426,1.3847434325589885,0.018966964998473612,21.670000076293945,Q2
2023-01,-0.7807,False,1128,0.1117,0.8571,0.1429,0.1743306410319938,0.6132108583981632,1.138685727499463,0.23790924544490522,19.399999618530273,Q2
2023-02,-1.0471,False,1149,0.114,0.8953,0.1047,0.2115009318189809,0.5132044024051479,0.691379619536552,0.1743306410319938,20.700000762939453,Q1 (lowest)
2023-03,-0.8316,False,1382,0.1208,0.8971,0.1029,0.13390583787745203,0.3540624965987136,0.41648566380414387,0.2115009318189809,18.700000762939453,Q1 (lowest)
2023-04,0.3842,False,1665,0.1375,0.8396,0.1604,0.10153132595037562,0.32573229120405855,0.25362008526279545,0.13390583787745203,15.779999732971191,Q3
2023-05,-0.2969,False,1585,0.1369,0.8812,0.1188,0.08408882089100667,0.11774695926618062,0.23583399831110374,0.10153132595037562,17.940000534057617,Q2
2023-06,-0.4802,False,1529,0.1321,0.887,0.113,0.11018183299144524,0.04610065441014122,0.2333958163193126,0.08408882089100667,13.59000015258789,Q2
2023-07,-0.7852,False,1376,0.1294,0.8993,0.1007,-0.07128060598173724,-0.054394244162046634,0.2245449093680263,0.11018183299144524,13.630000114440918,Q1 (lowest)
2023-08,-0.6288,False,1520,0.1099,0.8776,0.1224,0.014599964304383928,0.10564738115901395,0.6564601528716207,-0.07128060598173724,13.569999694824219,Q2
2023-09,0.017,False,1642,0.1108,0.8306,0.1694,0.0035309000885592745,0.17904124342105532,0.6191840653790246,0.014599964304383928,17.520000457763672,Q3
2023-10,-0.4539,False,1647,0.0826,0.829,0.171,0.08590304097498058,0.29498461891540595,0.4293704393236324,0.0035309000885592745,18.139999389648438,Q2
2023-11,-0.0156,False,1749,0.0909,0.8094,0.1906,0.0819500175855381,0.49818122947590027,0.42847405571395547,0.08590304097498058,12.920000076293945,Q3
2023-12,-0.3986,False,1578,0.0938,0.8368,0.1632,0.10221511543589301,0.3733057044559951,0.42602275984817495,0.0819500175855381,12.449999809265137,Q2
2024-01,1.3871,False,1822,0.1164,0.7506,0.2494,0.2562925684646995,0.1037740668462761,0.21957692521762273,0.10221511543589301,14.350000381469727,Q4 (highest)
2024-02,1.3512,False,1781,0.1207,0.7568,0.2432,-0.008232047062644798,-0.04652786484738569,0.06580127948082803,0.2562925684646995,13.399999618530273,Q4 (highest)
