month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2022-03,-0.4864,False,919,0.0958,0.7063,0.2937,-0.20261439357017386,-0.3712286453012057,-0.41387734822859235,-0.05983489139797726,20.559999465942383,Q2
2022-04,-0.4681,False,863,0.0985,0.6904,0.3096,-0.21021692040288864,-0.1554064980358636,-0.33341610407408917,-0.20261439357017386,33.400001525878906,Q2
2022-05,-0.8013,False,814,0.1179,0.8153,0.1847,-0.001572507881734908,0.10022012390987789,-0.20557711223216135,-0.21021692040288864,26.190000534057617,Q1 (lowest)
2022-06,-0.6364,False,741,0.1484,0.8002,0.1998,0.07108362478277974,-0.06782863533568095,-0.22826541738132167,-0.001572507881734908,28.709999084472656,Q2
2022-07,-0.5108,False,790,0.1468,0.7826,0.2174,0.02882065239137499,-0.21076364620880572,-0.26664056472925224,0.07108362478277974,21.329999923706055,Q2
2022-08,-0.642,False,821,0.1279,0.792,0.208,-0.1540733553038578,-0.27794186771945284,-0.2708909112136183,0.02882065239137499,25.8700008392334,Q2
2022-09,-0.8452,False,895,0.1184,0.8434,0.1566,-0.09315157419212461,-0.1721108243905508,-0.18157237371968304,-0.1540733553038578,31.6200008392334,Q1 (lowest)
2022-10,-0.684,False,921,0.1086,0.7925,0.2075,-0.0587505059176372,-0.07079871353116818,-0.16308538733603928,-0.09315157419212461,25.8799991607666,Q2
2022-11,-0.4626,False,889,0.1046,0.7155,0.2845,-0.030087078596255812,0.009765081494982786,0.2524413458824022,-0.0587505059176372,20.579999923706055,Q2
2022-12,-0.2994,False,853,0.0985,0.635,0.365,0.0178230960352892,-0.011428521603954134,0.33850336399208114,-0.030087078596255812,21.670000076293945,Q3
2023-01,-0.4049,False,808,0.1077,0.6788,0.3212,0.02285789520489323,-0.09931828027873346,0.5602192892638986,0.0178230960352892,19.399999618530273,Q2
2023-02,-0.3997,False,909,0.1078,0.7135,0.2865,-0.05044423876496329,0.24032942793796264,0.2608469366115138,0.02285789520489323,20.700000762939453,Q2
2023-03,-0.4685,False,1002,0.1158,0.7732,0.2268,-0.0726673017145032,0.35397732308016683,0.2536470100041035,-0.05044423876496329,18.700000762939453,Q2
2023-04,-0.4685,False,1037,0.109,0.7672,0.2328,0.40857832488698853,0.7322648557214404,0.20911256369293518,-0.0726673017145032,15.779999732971191,Q2
2023-05,-0.4838,False,932,0.1212,0.7707,0.2293,0.03656088354671416,0.016541983292020612,0.22821615421939012,0.40857832488698853,17.940000534057617,Q2
2023-06,-0.6212,False,1198,0.1077,0.8266,0.1734,0.18642004959649427,-0.07410043829081392,0.23378736168038383,0.03656088354671416,13.59000015258789,Q2
2023-07,-0.2649,False,1364,0.1268,0.8176,0.1824,-0.17340642265328798,-0.3020047946482334,0.06614120236432797,0.18642004959649427,13.630000114440918,Q3
2023-08,-0.024,False,1497,0.1082,0.7669,0.2331,-0.055866571636635554,0.20822963970644226,0.36256221123379273,-0.17340642265328798,13.569999694824219,Q3
2023-09,0.1707,False,1354,0.1256,0.7484,0.2516,-0.10560978706709945,0.3325282921646977,0.35689980725915693,-0.055866571636635554,17.520000457763672,Q3
2023-10,0.1683,False,1190,0.1143,0.686,0.314,0.4308334104357605,0.5274334181522462,0.5404443122569635,-0.10560978706709945,18.139999389648438,Q3
2023-11,0.4114,False,1204,0.1262,0.6778,0.3222,0.04126273973737793,0.12773446905742847,-0.05481684315327451,0.4308334104357605,12.920000076293945,Q3
2023-12,0.1168,False,1214,0.1203,0.7166,0.2834,0.025210127345773214,0.018289679279430038,0.06846272348020066,0.04126273973737793,12.449999809265137,Q3
2024-01,0.089,False,1241,0.1096,0.701,0.299,0.056412762252768145,0.008518141576643323,-0.06428800902480591,0.025210127345773214,14.350000381469727,Q3
2024-02,0.2194,False,1250,0.1136,0.69,0.31,-0.05979010983054345,-0.16187437488124412,-0.11562455348660294,0.056412762252768145,13.399999618530273,Q3
2024-03,0.6492,False,1377,0.106,0.6227,0.3773,0.015372180819862358,0.04927187736624661,-0.06909385939284962,-0.05979010983054345,13.010000228881836,Q3
2024-04,1.0296,False,1525,0.1075,0.6043,0.3957,-0.12207171071573086,-0.07219121560632469,-0.0004780681959661859,0.015372180819862358,15.649999618530273,Q4 (highest)
2024-05,1.2923,False,1648,0.1044,0.5834,0.4166,0.17707389800500817,0.055182445218863174,0.38636775800430323,-0.12207171071573086,12.920000076293945,Q4 (highest)
2024-06,1.6403,True,1592,0.1099,0.5393,0.4607,-0.1021667032968584,-0.11280749947878455,0.10178114503626379,0.17707389800500817,12.4399995803833,Q4 (highest)
2024-07,1.1758,False,1544,0.1263,0.6479,0.3521,-0.001545863117500046,0.0772930248307826,0.22560978805956533,-0.1021667032968584,16.360000610351562,Q4 (highest)
2024-08,1.0602,False,1580,0.1272,0.6732,0.3268,-0.010321731942087742,0.31386544979597963,0.002494416912082409,-0.001545863117500046,15.0,Q4 (highest)
2024-09,0.5565,False,1558,0.1245,0.7283,0.2717,0.0902138458461772,0.24187382601744267,-0.13775420485342493,-0.010321731942087742,16.729999542236328,Q3
2024-10,0.335,False,1570,0.1089,0.7251,0.2749,0.21771362425913865,0.1376754140333174,-0.1855867213504807,0.0902138458461772,23.15999984741211,Q3
2024-11,0.4686,False,1540,0.1058,0.6905,0.3095,-0.0645499221626944,-0.23698852339274756,-0.2282815237092113,0.21771362425913865,13.510000228881836,Q3
2024-12,1.108,False,1458,0.1029,0.5539,0.4461,-0.0012596590142772701,-0.3056896948124709,-0.0599062047390132,-0.0645499221626944,17.350000381469727,Q4 (highest)
2025-01,1.285,False,1483,0.1045,0.5389,0.4611,-0.18330882510965085,-0.284142674963644,-0.019129779678321968,-0.0012596590142772701,16.43000030517578,Q4 (highest)
2025-02,1.3118,False,1530,0.1059,0.5546,0.4454,-0.14877737892108645,0.011411361362809513,0.1727154791672041,-0.18330882510965085,19.6299991607666,Q4 (highest)
2025-03,1.2149,False,1670,0.103,0.595,0.405,0.02973495217074773,0.3539966038773874,0.4353391312425823,-0.14877737892108645,22.280000686645508,Q4 (highest)
2025-04,1.465,False,1720,0.1052,0.5795,0.4205,0.15387620426582904,0.3702035112539539,0.5936765047217705,0.02973495217074773,24.700000762939453,Q4 (highest)
2025-05,1.2491,False,1629,0.1123,0.6145,0.3855,0.13954873567118065,0.15948418612487014,0.3573973382680613,0.15387620426582904,18.56999969482422,Q4 (highest)
2025-06,0.835,False,1549,0.1272,0.696,0.304,0.0420605510270915,0.06007587251862945,0.012357653833706905,0.13954873567118065,16.729999542236328,Q4 (highest)
2025-07,0.969,False,1716,0.1294,0.7147,0.2853,-0.02357481892041935,0.1630947458770582,-0.07615365572713129,0.0420605510270915,16.719999313354492,Q4 (highest)
2025-08,0.6998,False,1792,0.1283,0.7548,0.2452,0.04184958682483653,0.17069068686882227,-0.18086036666644334,-0.02357481892041935,15.359999656677246,Q3
2025-09,1.3292,False,1868,0.1253,0.6897,0.3103,0.1433286835457741,-0.04501396543584102,-0.17099713404782468,0.04184958682483653,16.280000686645508,Q4 (highest)
2025-10,1.9457,True,1845,0.1344,0.6432,0.3568,-0.017197979815398723,-0.2056998386866401,-0.3528038552505943,0.1433286835457741,17.440000534057617,Q4 (highest)
2025-11,3.0284,True,1915,0.1483,0.5902,0.4098,-0.1501155542671161,-0.30029371334245303,,-0.017197979815398723,16.350000381469727,Q4 (highest)
2025-12,2.1849,True,1901,0.1431,0.652,0.348,-0.04904770865150532,-0.13192147743760518,,-0.1501155542671161,14.949999809265137,Q4 (highest)
2026-01,2.2287,True,2051,0.1355,0.6555,0.3445,-0.13424069947833162,-0.18519953001233258,,-0.04904770865150532,17.440000534057617,Q4 (highest)
2026-02,1.9618,True,2102,0.1265,0.6658,0.3342,0.05439446246056434,,,-0.13424069947833162,19.860000610351562,Q4 (highest)
2026-03,2.9415,True,2292,0.1401,0.6444,0.3556,-0.10741211331961054,,,0.05439446246056434,25.25,Q4 (highest)
