month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2020-10,-0.8206,False,50,0.08,0.5803,0.4197,0.30325570262291635,0.08971285317684852,-0.07371413334785037,-0.003904365448362812,38.02000045776367,Q1 (lowest)
2020-11,-0.7848,False,71,0.0704,0.5304,0.4696,-0.13638596532306213,-0.2034740625402437,-0.26948808785136447,0.30325570262291635,20.56999969482422,Q1 (lowest)
2020-12,-0.6542,False,87,0.1379,0.6014,0.3986,-0.03180519503758572,-0.18521675994193632,-0.14072491721266278,-0.13638596532306213,22.75,Q2
2021-01,-0.6765,False,79,0.1899,0.7088,0.2912,-0.04738485257361347,-0.1499725235398104,-0.02470181936058813,-0.03180519503758572,33.09000015258789,Q2
2021-02,-0.7047,False,105,0.1905,0.8079,0.1921,-0.11659092536551074,-0.0828774333722887,0.1726515993037656,-0.04738485257361347,27.950000762939453,Q1 (lowest)
2021-03,-0.7759,False,113,0.1239,0.8205,0.1795,0.010075006851414603,0.05460574118596617,0.3190421941989714,-0.11659092536551074,19.399999618530273,Q1 (lowest)
2021-04,-0.7787,False,137,0.0876,0.7948,0.2052,0.027807774702022447,0.1473725351807369,0.5278725417035579,0.010075006851414603,18.610000610351562,Q1 (lowest)
2021-05,-0.4859,False,136,0.1618,0.6399,0.3601,0.015838357735558084,0.27862037417271557,0.42902153359196493,0.027807774702022447,16.760000228881836,Q2
2021-06,-0.3382,False,148,0.1757,0.5893,0.4107,0.09892472236166672,0.2507443707974042,0.40095118165689114,0.015838357735558084,15.829999923706055,Q3
2021-07,-0.2649,False,127,0.1969,0.5183,0.4817,0.14537861171665045,0.3316272569334979,0.03831097632475888,0.09892472236166672,18.239999771118164,Q3
2021-08,-0.4461,False,113,0.1239,0.3811,0.6189,-0.006308570360538557,0.11762768876302387,-0.12712338316249938,0.14537861171665045,16.479999542236328,Q3
2021-09,-0.4085,False,111,0.1351,0.3756,0.6244,0.16998976591988768,0.12009393315416128,-0.242370100744438,-0.006308570360538557,23.139999389648438,Q3
