month,V,phi,H,entropy_gap,ps_raw,ps_zscore,high_conviction,n_structural,n_corp
2024-06,129,0.1705,0.4316,0.5684,12.5052,-0.4035,False,22,129
2024-07,99,0.202,0.4717,0.5283,10.5665,-0.5138,False,20,99
2024-08,84,0.1905,0.4218,0.5782,9.2509,-0.5886,False,16,84
2024-09,83,0.2289,0.4885,0.5115,9.7186,-0.562,False,19,83
2024-10,103,0.1845,0.4885,0.5115,9.7186,-0.562,False,19,103
2024-11,127,0.189,0.4954,0.5046,12.1097,-0.426,False,24,127
2024-12,139,0.1583,0.4416,0.5584,12.2857,-0.416,False,22,139
2025-01,125,0.144,0.4101,0.5899,10.6179,-0.5108,False,18,125
2025-02,122,0.1393,0.4966,0.5034,8.5574,-0.628,False,17,122
2025-03,148,0.1149,0.7357,0.2643,4.4928,-0.8592,False,17,148
2025-04,125,0.104,0.7193,0.2807,3.6487,-0.9073,False,13,125
2025-05,122,0.0738,0.7725,0.2275,2.0474,-0.9983,False,9,122
2025-06,120,0.0917,0.2773,0.7227,7.9498,-0.6626,False,11,120
2025-07,130,0.1077,0.2342,0.7658,10.7209,-0.505,False,14,130
2025-08,112,0.1071,0.0,1.0,12.0,-0.4322,False,12,112
2025-09,71,0.0986,0.0,1.0,7.0,-0.7166,False,7,71
2025-10,58,0.1379,0.343,0.657,5.2564,-0.8158,False,8,58
2025-11,69,0.1739,0.5153,0.4847,5.8167,-0.7839,False,12,69
2025-12,189,0.1323,0.3042,0.6958,17.3945,-0.1254,False,25,189
2026-01,236,0.0975,0.1628,0.8372,19.2558,-0.0195,False,23,236
2026-02,252,0.0833,0.0,1.0,21.0,0.0797,False,21,252
2026-03,212,0.0755,0.0,1.0,16.0,-0.2047,False,16,212
