month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2018-01,-1.1148,False,0,0.0,1.0,0.0,0.01600067834435137,0.08891194027930238,0.11088046523336725,0.10292855792291822,13.539999961853027,Q1,-0.03636064868258215,-0.057930369711385876,0.006473825160535629,-0.012928383799497123,-0.04839992469585397,0.04554019178228774,
2018-02,-1.1148,False,0,0.0,1.0,0.0,0.06903890802822477,0.09900404155918929,0.3139525368142475,0.01600067834435137,19.850000381469727,Q1,-0.03129009989558673,0.0013811579096434379,0.0777901039480553,-0.04234197457883315,0.01875432046228709,0.12046507911139526,
2018-03,-1.1148,False,0,0.0,1.0,0.0,0.0025481739939350323,0.04387636905953096,0.24311194723798057,0.06903890802822477,19.969999313354492,Q1,0.009194183447017723,0.03502360670503424,0.11417507764921409,0.006689065762660151,0.07368066006959006,0.16461455559208304,
2018-04,-1.1148,False,0,0.0,1.0,0.0,0.025417033668414746,0.020174748885966043,0.026608406938203988,0.0025481739939350323,15.930000305175781,Q1,0.02430888164169298,0.06836458028287207,0.03238364140298389,0.056729081582465035,0.09871806330838839,0.05933699610470611,0.06265604809849812
2018-05,-1.1148,False,3,0.0,1.0,0.0,0.015414331063465347,0.19558480872381923,0.11928732121155972,0.025417033668414746,15.430000305175781,Q1,0.0012547237756326268,0.07630355877467632,0.02657856493581101,0.009290346261851212,0.09983835808711383,-0.00018844362388614755,0.04762907957235735
2018-06,-1.1148,False,3,0.0,1.0,0.0,-0.020215073388619942,0.19086127829289667,-0.018918268340985867,0.015414331063465347,16.09000015258789,Q1,0.04170311984928077,0.07647310692376985,-0.07041185895732427,0.030164276794174105,0.08469361412973497,-0.0977663363614717,0.04318667039156883
2018-07,-1.1148,False,3,0.0,1.0,0.0,0.20172845818754492,0.006306427461828079,0.1460603717708131,-0.020215073388619942,12.829999923706055,Q1,0.03192048383292656,-0.03367852093183543,-0.030549591286314626,0.05780656279639862,-0.03584274120796793,-0.04253578825044668,0.038557947170218244
2018-08,-1.001,False,8,0.25,0.0,1.0,0.011402620260705376,-0.06381603961136006,0.05610617467363399,0.20172845818754492,12.859999656677246,Q1,0.0014124496177552182,-0.04619978576998751,-0.030084395256149365,-0.004607554061770047,-0.0909468204809396,-0.06778411295218312,0.01803400861829522
2018-09,-1.001,False,14,0.1429,0.0,1.0,-0.17205816735209523,-0.17615783673359675,-0.0018576214528154278,0.011402620260705376,12.119999885559082,Q1,-0.06489062007383528,-0.13645019549150306,-0.018245656815263578,-0.08431251711918875,-0.16821335362760192,-0.028482272829174593,0.048988638592160814
2018-10,-1.001,False,20,0.1,0.0,1.0,0.11798839458413934,0.13887811952218332,0.3788008256392046,-0.17205816735209523,21.229999542236328,Q1,0.018549209417660695,0.0032379800235198264,0.09758556511439487,-0.002649816243709191,-0.0069418624207261415,0.12135353307575536,0.03938259063090758
