month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2020-04,1.6724,True,305,0.1607,0.0,1.0,0.12424517390762624,0.2634531422357529,0.25869709367899807,0.19878281592583513,34.150001525878906,Q4,0.047645225225760646,0.12901699864933347,0.1336053562191577,0.0660088363797402,0.21626337885285274,0.23269114069786845,0.016650828806097362
2020-05,1.8431,True,352,0.1477,0.0,1.0,0.13694266037612146,0.16788663963147976,0.3320182739915041,0.12424517390762624,27.510000228881836,Q4,0.013275314242800818,0.1528888781252189,0.19975295195468612,0.06102154159470219,0.26582437544134985,0.286171795182542,0.05016495457585749
2020-06,2.1275,True,407,0.14,0.0,1.0,-0.011538984645903416,-0.03419878695211831,0.2765583562075884,0.13694266037612146,30.43000030517578,Q4,0.06355212692747281,0.0908150530429157,0.22268948727908833,0.07533213539127526,0.12408386785541992,0.2693277911496925,0.032938180779049864
2020-07,2.0706,True,453,0.1236,0.0,1.0,0.0392082415921442,-0.0037643252430705765,0.17341285484123703,-0.011538984645903416,24.459999084472656,Q4,0.06979658395640453,0.004064028774866557,0.14276344846107558,0.10944717483646027,0.013506747083440018,0.18563585272474747,0.053403368136967146
2020-10,1.9,True,316,0.1677,0.0,1.0,0.18973430828753624,0.17784665272856937,0.2393224589571019,0.019609535894616226,38.02000045776367,Q4,0.10877691664932576,0.13813802278670084,0.2875957981878394,0.11225793185369493,0.16983518475495285,0.25855786777683276,0.07130858944805317
2020-11,2.0137,True,358,0.1536,0.0,1.0,0.0896049115624078,-0.015094782216364733,0.02009054756633133,0.18973430828753624,20.56999969482422,Q4,0.03264682318604595,0.05502222691815306,0.16890057294701855,0.0471261574846622,0.05036175574028379,0.11794199400783167,0.04144637610951668
2020-12,2.1275,True,372,0.1532,0.0,1.0,-0.09140631426229551,-0.0923233208210662,-0.04401651471343271,0.0896049115624078,22.75,Q4,-0.005971255309952017,0.06456447320582548,0.1535591064373134,0.0044311187358241355,0.01902378850798736,0.13317054126469263,0.05236123183950168
2021-03,1.6156,True,487,0.0986,0.0,1.0,0.05325639578089936,0.05322027899993076,0.028937469629696233,0.004166644552479726,19.399999618530273,Q4,0.05635913631971201,0.0835972225932824,0.08988515533892816,0.06043571572905293,0.11201578809444124,0.12439379779367665,0.023766607317216065
2021-10,1.5587,True,266,0.1767,0.0,1.0,-0.19967880682327,-0.21353230437752058,-0.4040489672584354,0.11375660271534405,16.260000228881836,Q4,-0.00803491038316273,-0.01689582637779119,-0.09693679512508946,0.019968710694353797,-0.05852280087067874,-0.18666219397971784,0.006509126233210501
2021-11,1.9,True,305,0.1738,0.0,1.0,0.106219755854575,-0.1336008748876556,-0.18269798967452,-0.19967880682327,27.190000534057617,Q4,0.0425848772954196,-0.03818594645317719,-0.08756686511703216,0.010232933299860747,-0.11827009497564955,-0.2152370551071331,0.01659249405561795
2021-12,1.6156,True,298,0.1611,0.0,1.0,-0.11166829859755234,-0.23770402844183125,-0.3884561854232359,0.106219755854575,17.219999313354492,Q4,-0.049413307031771714,-0.04575815550046447,-0.20045597119951664,-0.086304606981782,-0.08758789057262906,-0.293741342646498,-0.013233035653957706
2022-02,1.6724,True,417,0.1175,0.0,1.0,-0.02669931316394325,-0.05666801057826332,-0.08395763789257016,-0.118339398507181,30.149999618530273,Q4,0.03437677240101866,-0.05134144014818243,-0.0881983422088446,0.04538675214795029,-0.10997354130662684,-0.13432526175420356,-0.03435218078313964
2022-03,2.355,True,439,0.139,0.0,1.0,-0.11695827669868009,-0.1977606633198653,-0.1285281188116838,-0.02669931316394325,20.559999465942383,Q4,-0.08493513362434701,-0.16211594219092895,-0.2032650724661973,-0.13488957038245852,-0.22594335382423925,-0.26048217014597175,-0.04834564275884706
2022-04,1.5587,True,389,0.1208,0.0,1.0,0.09758031138958012,0.14285718892280275,0.13218514599439857,-0.11695827669868009,33.400001525878906,Q4,0.0022574405951207854,0.004295391491267342,-0.054680410395639534,-0.015865679452848114,0.008990911374360033,-0.10938612461426345,-0.039401576420337925
