month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2023-08,0.8691,False,642,0.1667,0.5409,0.4591,-0.03060122868098647,0.18637556472537709,0.5153006730010705,-0.05438415073918157,13.569999694824219,Q4 (highest),-0.050782593687965116,0.017008797448217372,0.13675904940272843,-0.05217071785386118,0.03016698890061198,0.1660235937282295,0.06531296243336265
2023-09,0.9965,False,648,0.1682,0.5226,0.4774,-0.1007297302759762,0.3207487456701916,0.5360088899872548,-0.03060122868098647,17.520000457763672,Q4 (highest),-0.018257937407777147,0.11581012838983074,0.23290749587648896,-0.019237461955687984,0.14470309247577084,0.2442437904099073,0.03388391968716792
2023-10,0.8352,False,618,0.1456,0.4629,0.5371,0.36091027332518544,0.3944259122721889,0.5417181803335092,-0.1007297302759762,18.139999389648438,Q4 (highest),0.0913438804303972,0.159344326423823,0.20894596259632925,0.10818849882670634,0.19138924962167203,0.2147654401281267,0.024201140969245655
2023-11,0.2734,False,499,0.1202,0.4083,0.5917,0.07919637705129601,0.2772520928917086,-0.12261826179354551,0.36091027332518544,12.920000076293945,Q3,0.04143287517709204,0.11774750843353288,0.16378896497040807,0.05321090862139011,0.1318782355592687,0.1636068586747459,0.04690361009479906
2023-12,-0.1576,False,398,0.1181,0.4543,0.5457,-0.05056448446379125,0.16298341756730816,-0.005164548332249774,0.07919637705129601,12.449999809265137,Q3,0.02004549100155728,0.10494381123393781,0.15319318003271198,0.020762459661470167,0.08695765617165319,0.17443480680992285,0.028734370195317233
2024-01,-0.2026,False,415,0.1108,0.4648,0.5352,0.246552778132197,0.10562932513302936,-0.019607880985696546,-0.05056448446379125,14.350000381469727,Q3,0.052186891670110036,0.0427842143546,0.1479122561379851,0.05283344055468331,0.019620951350600047,0.1330374058651993,0.05106717854241009
2024-02,0.4108,False,583,0.1235,0.4633,0.5367,-0.017353349589863898,-0.3130708157854293,-0.1664298901309904,0.246552778132197,13.399999618530273,Q3,0.029503355239124618,0.041191285321136695,0.11646894139550223,0.011412380523309729,0.02803183427217304,0.08805874190557783,0.03397117603609099
2024-03,0.797,False,780,0.1205,0.495,0.505,-0.09738717470674929,-0.14458328756852312,-0.1646184254877715,-0.017353349589863898,13.010000228881836,Q4 (highest),-0.03733807536136524,0.04366680758625363,0.10386628833394451,-0.04247347234412946,0.08047889459316249,0.10243507199456725,0.08412733084798742
2024-04,0.3959,False,737,0.1248,0.5837,0.4163,-0.22551485972956853,-0.11327232669381071,0.003546882759515313,-0.09738717470674929,15.649999618530273,Q3,0.050579599360446315,0.10081476142065604,0.1399345189258363,0.06151829426693034,0.11123393881262111,0.14298532353085447,0.08633531069650785
2024-05,-0.3694,False,588,0.1156,0.694,0.306,0.2236666988268159,0.21347313380215027,0.47481161516384085,-0.22551485972956853,12.920000076293945,Q2,0.031951088440349995,0.07229954489212576,0.14975833841821062,0.06301156681529552,0.05839012531737664,0.13436058045666655,0.086892403291379
2024-06,-0.7565,False,538,0.0948,0.7656,0.2344,-0.06434868662596549,-0.023421494609685012,0.30001204786650515,0.2236666988268159,12.4399995803833,Q2,0.015374302600160483,0.057680746680942585,0.08370567242469695,-0.015218177634787278,0.020320783229802908,0.07023897140620572,-0.010845118884413326
2024-07,-0.7435,False,528,0.0833,0.7215,0.2785,0.05987095986643154,0.131741923670615,0.7858063728578628,-0.06434868662596549,16.360000610351562,Q2,0.023365661279203698,0.03553709386554238,0.09964900085229567,0.011038667246205947,0.02857308763639832,0.11207945120148577,0.013233268078173321
2024-08,0.0217,False,629,0.1161,0.5925,0.4075,-0.015217920736404711,0.2153640439841007,0.7689311435528086,0.05987095986643154,15.0,Q3,0.017882365948037604,0.07223615257048088,0.06090049751243787,0.02477599562834376,0.07177925542012087,0.07020106889297395,0.010935901051144281
2024-09,0.8276,False,687,0.1499,0.5323,0.4677,0.08431202554437123,0.33119051944208167,0.39312650873659516,-0.015217920736404711,16.729999542236328,Q4 (highest),-0.005883620553885138,0.02460565328944675,-0.018763415434725816,-0.007253310599035445,0.04892401389530465,-0.03633477860977408,-0.020177735326483297
2024-10,1.2065,False,805,0.1553,0.5453,0.4547,0.1381826801173418,0.5779272071727268,0.37703796648059273,0.08431202554437123,23.15999984741211,Q4 (highest),0.059633368831532474,0.06191174354501472,-0.018570289001665907,0.05350828541719266,0.08118661140257921,-0.014267083308857176,-0.01982183051757343
2024-11,0.5095,False,788,0.1637,0.683,0.317,0.07863366052427678,0.4554743101943779,0.6617248957922395,0.1381826801173418,13.510000228881836,Q4 (highest),-0.027333648437635305,-0.010571976174155395,-0.015595806968094483,0.0029230788355671944,-0.0014724921378780342,0.02154529785545134,0.010461369524279987
2024-12,-0.2293,False,643,0.1649,0.7735,0.2265,0.2852896870750845,0.04652676562065028,0.8186292837672091,0.07863366052427678,17.350000381469727,Q3,0.030312349336667932,-0.042327571183057744,0.060937527164453,0.023281395864477306,-0.08128214377365606,0.0823961854826798,0.07107762616543171
2025-01,-0.1295,False,608,0.1727,0.7496,0.2504,0.04985555967895672,-0.1273121090624202,0.5005780479377371,0.2852896870750845,16.43000030517578,Q3,-0.012694834127274901,-0.07578975657431264,0.05655458884650222,-0.02703474899206748,-0.08828604951702856,0.08462376417053297,0.04690545311500852
2025-02,0.0915,False,640,0.1437,0.6593,0.3407,-0.22443220870914538,0.1417067853092624,0.43640744893530314,0.04985555967895672,19.6299991607666,Q3,-0.05855127922553982,-0.005077510109844363,0.09209861143025977,-0.07723789911357615,0.02305173348965739,0.12539559704051984,0.10517851539851686
2025-03,1.1649,False,768,0.1497,0.5141,0.4859,0.0717898319515704,0.737776178795253,0.9042505252359703,-0.22443220870914538,22.280000686645508,Q4 (highest),-0.005687959126836062,0.10782924854073439,0.1980181306256943,0.015480343128853269,0.17815951670804409,0.2836744094142931,0.10350928203393772
2025-04,2.1077,True,880,0.1614,0.4547,0.5453,0.3734889970712929,0.7194899385226692,1.0972015698941737,0.0717898319515704,24.700000762939453,Q4 (highest),0.06284486771162645,0.1431972285118437,0.23701237869479153,0.09178299415245861,0.18965357894980572,0.3260703267024394,0.06864023403848095
2025-05,2.1146,True,910,0.1681,0.4929,0.5071,0.1804810570351627,0.2581228975933718,0.2068841247241593,0.3734889970712929,18.56999969482422,Q4 (highest),0.04828711731137414,0.09767205237347976,0.1661387588846146,0.06266468764830968,0.10003781842171833,0.19563111573559433,0.06655320177301415
2025-06,1.8974,True,920,0.1783,0.5571,0.4429,0.06051162096678997,0.09579734632806902,0.006740499683845602,0.1804810570351627,16.729999542236328,Q4 (highest),0.02605592955723468,0.08141045400612001,0.11003020046212453,0.025387315914526365,0.08955908873959073,0.11614991376426409,0.10577092126533932
2025-07,1.3934,False,816,0.1703,0.5604,0.4396,0.004959620928405739,0.21966492673753146,-0.14604192816789607,0.06051162096678997,16.719999313354492,Q4 (highest),0.020519537835420598,0.0820638362682804,0.1010295556601215,0.009539755377876658,0.11466930387672924,0.10333097759723153,0.12274548735048697
2025-08,2.1894,True,914,0.1652,0.4748,0.5252,0.028173012480827708,-0.040726365418851995,-0.17497965165862106,0.004959620928405739,15.359999656677246,Q4 (highest),0.03275713817185344,0.062374464543476726,0.06956748100048382,0.05254196657624188,0.08690000990241287,0.06728131079592847,0.08528247633243789
2025-09,2.8891,True,945,0.1683,0.4006,0.5994,0.1803905465048563,-0.08127127423938929,-0.03844540817741404,0.028173012480827708,16.280000686645508,Q4 (highest),0.026675866919476432,0.026465202319786885,-0.01817813743111707,0.04901861445317812,0.024405124329175854,-0.0362716685885911,0.07779981987401273
2025-10,2.7304,True,1026,0.1579,0.4341,0.5659,-0.20959335056558426,-0.2998420688243064,-0.34074218917777777,0.1803905465048563,17.440000534057617,Q4 (highest),0.0019500340229998692,0.01752735721882015,0.0018603979750533295,-0.015610489765097046,-0.010171919366635307,-0.026135798022247858,0.11990069007234157
2025-11,1.4767,False,981,0.1356,0.5262,0.4738,-0.015284015357714176,-0.13995306594493107,,-0.20959335056558426,16.350000381469727,Q4 (highest),-0.002151030393678588,0.006770697806726789,,-0.007977390460214506,-0.01805014162088925,,0.1380008091645559
2025-12,0.6254,False,850,0.1176,0.5645,0.4355,-0.10043108499087727,0.04661426693338644,,-0.015284015357714176,14.949999809265137,Q4 (highest),0.017736187477164433,-0.04349230704558815,,0.01361078447632269,-0.05923124697126125,,0.04082041789174303
2026-01,0.513,False,798,0.1115,0.5396,0.4604,-0.02909502951523768,-0.058415563878270405,,-0.10043108499087727,17.440000534057617,Q4 (highest),-0.008641951723092456,-0.015397088965341421,,-0.02344542544546735,-0.016127930665896795,,0.00819290582626355
2026-02,1.3478,False,892,0.1435,0.5308,0.4692,0.19832739074444872,,,-0.02909502951523768,19.860000610351562,Q4 (highest),-0.05196861816263498,,,-0.049580927794436125,,,-0.018630878500014325
2026-03,2.1555,True,1051,0.1513,0.5061,0.4939,-0.19070462122277665,,,0.19832739074444872,25.25,Q4 (highest),0.047629852050850685,,,0.06005151299026923,,,-0.024306653573954895
