month,V,phi,H,entropy_gap,ps_raw,ps_zscore,high_conviction,n_structural,n_corp
2025-01,185,0.1676,0.7344,0.2656,8.2341,0.5111,False,31,185
2025-02,137,0.1679,0.769,0.231,5.3132,-0.0328,False,23,137
2025-03,133,0.1353,0.7478,0.2522,4.5402,-0.1767,False,18,133
2025-04,115,0.1304,0.7529,0.2471,3.7063,-0.332,False,15,115
2025-05,113,0.1062,0.7773,0.2227,2.6725,-0.5245,False,12,113
2025-06,125,0.088,0.895,0.105,1.1554,-0.807,False,11,125
2025-07,122,0.0656,0.7028,0.2972,2.3774,-0.5795,False,8,122
2025-08,166,0.0542,0.6122,0.3878,3.4902,-0.3723,False,9,166
2025-09,136,0.0441,0.4591,0.5409,3.2451,-0.4179,False,6,136
2025-10,141,0.0426,0.7296,0.2704,1.6226,-0.72,False,6,141
2025-11,104,0.0962,0.6477,0.3523,3.5227,-0.3662,False,10,104
2025-12,114,0.1228,0.9387,0.0613,0.8583,-0.8624,False,14,114
2026-01,92,0.1522,0.8053,0.1947,2.726,-0.5146,False,14,92
2026-02,81,0.0864,0.7244,0.2756,1.9291,-0.663,False,7,81
2026-03,104,0.0288,0.0,1.0,3.0,-0.4635,False,3,104
