month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2016-01,-1.0635,False,0,0.0,1.0,0.0,0.026555140203381233,0.14784427387579702,0.2304937702467207,-0.17521829242748455,20.200000762939453,Q1 (lowest),-0.0008260387082633658,0.07058744920663385,0.13243215840261402,-0.026761700968557345,0.07909608495894815,0.04341376912513151,
2016-02,-1.0635,False,0,0.0,1.0,0.0,0.14852487227623823,0.19168733129722515,0.4124401075961781,0.026555140203381233,20.549999237060547,Q1 (lowest),0.06178979259957318,0.08969994780760215,0.13472568399461737,0.09532527437076643,0.07882687210906614,0.19798348351960215,
2016-03,-1.0635,False,0,0.0,1.0,0.0,-0.026445462066744585,0.006326792022671501,0.3386056600188929,0.14852487227623823,13.949999809265137,Q1 (lowest),0.009119257367776967,0.024525204293254665,0.0633816364014872,0.012273381371538994,-0.06052987717658875,0.15341719977766344,
2016-04,-1.0635,False,0,0.0,1.0,0.0,0.06576543813537139,0.07200410216958297,0.3216790912662775,-0.026445462066744585,15.699999809265137,Q1 (lowest),0.017011561528377017,0.05776707847809237,0.04073349432769513,-0.0270045044220667,-0.03306685691031319,0.09920103657942092,-4.609331595502771e-05
2016-05,-1.0635,False,0,0.0,1.0,0.0,-0.030121979212579753,0.18524387270161702,0.14658529820673216,0.06576543813537139,14.1899995803833,Q1 (lowest),-0.0017156499197722441,0.04131938913790334,0.06102304431529304,-0.046162645139729896,0.1104501699865792,0.07674867033191468,-0.006645935503652417
2016-06,-1.0635,False,0,0.0,1.0,0.0,0.037092986715144605,0.3301898256413862,0.10411152017789504,-0.030121979212579753,15.630000114440918,Q1 (lowest),0.04186126825276704,0.037926282287058743,0.07803817251898937,0.041864619785880075,0.22773164548466118,0.03117554573679726,0.007836339224152344
2016-07,-1.0635,False,0,0.0,1.0,0.0,0.17834619543953578,0.23290488216545846,0.22829758816150525,0.037092986715144605,11.869999885559082,Q1 (lowest),0.0011975977931217852,-0.016103341176873287,0.05944719748291316,0.11741232698699089,0.13679114676645843,0.09934546137295697,0.0015099528180303283
2016-08,-1.0635,False,0,0.0,1.0,0.0,0.08848643311182669,-0.03261655713669087,0.05875091688269318,0.17834619543953578,13.420000076293945,Q1 (lowest),-0.004968528433973662,0.018921817247350203,0.09975794770161284,0.05457798725132279,-0.030349402940855863,0.03338455881311275,0.03689516600846852
2016-09,-1.0635,False,0,0.0,1.0,0.0,-0.03875598660204005,-0.1699594306808665,0.019283487989434134,0.08848643311182669,13.289999961853027,Q1 (lowest),-0.012373192311536552,0.038646184142812734,0.10183703358601948,-0.035308342618926125,-0.16009695642427713,0.03619144250511619,0.06219367521449428
2016-10,-1.0635,False,0,0.0,1.0,0.0,-0.0754253503911414,-0.0037369419738697562,0.13580489375631366,-0.03875598660204005,17.059999465942383,Q1 (lowest),0.036838642167234426,0.07678706699762072,0.13161688206922273,-0.0468789864293544,-0.03293981088787812,0.13830003001760494,0.05218726868709236
2016-11,-1.0635,False,0,0.0,1.0,0.0,-0.06604986336947682,0.0944480440444071,0.30248881078853507,-0.0754253503911414,13.329999923706055,Q1 (lowest),0.014293367312572913,0.07933496867565748,0.10681389856516166,-0.08653357831499409,0.0657287913267599,0.2677488419217191,0.05013551459787644
2016-12,-1.0635,False,0,0.0,1.0,0.0,0.1537410768761649,0.22799237249997684,0.6046008722971947,-0.06604986336947682,14.039999961853027,Q1 (lowest),0.023894170868930642,0.06083962990280245,0.09284369423414351,0.11074117870811007,0.23370364047465975,0.395711177814533,0.026603716510124314
2017-01,-1.0635,False,0,0.0,1.0,0.0,0.015694508278071728,0.14006525144739768,0.5294641749824833,0.1537410768761649,11.989999771118164,Q1 (lowest),0.03929201758118439,0.050919830625829166,0.09459067727453419,0.0503674096163329,0.17707257814294053,0.4218260068861599,0.020615735817308134
2017-02,-1.0635,False,0,0.0,1.0,0.0,0.04791054296137909,0.19008738503048295,0.668999120138217,0.015694508278071728,12.920000076293945,Q1 (lowest),-0.003087427332229553,0.025459130563721954,0.0562809378006337,0.05744243662703363,0.18956047001738408,0.40334647361197695,0.040057084177478185
