month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2016-03,1.9634,True,2692,0.1033,0.0,1.0,-0.13992101428110015,-0.11751501748627291,0.049219724330413994,0.133327296664834,13.949999809265137,Q4 (highest),0.009119171130097081,0.024525032922336987,0.06338191105558089,-0.02899630506350026,-0.012280378343085707,0.09330837199790643,
2016-04,2.4092,True,2680,0.1116,0.0,1.0,0.06528688328339216,0.11846024101992492,0.22519830369495186,-0.13992101428110015,15.699999809265137,Q4 (highest),0.017011478924780388,0.05776752879306257,0.04073367905667258,0.043699979125089605,0.09285741119352209,0.11232948122168196,0.01713573640590993
2016-05,1.5813,True,2367,0.1098,0.0,1.0,-0.036831197198391785,0.06895616478213107,0.11951996525398534,0.06528688328339216,14.1899995803833,Q4 (highest),-0.0017156505071418415,0.041319660053844576,0.06102323638702578,-0.02537594961472156,0.05809463151341965,0.0704019589129381,-0.02212845126584259
2017-03,1.9209,True,2242,0.1231,0.0,1.0,-6.992386336124312e-05,0.006643915194409544,0.08146968249399245,0.053236337014179735,12.369999885559082,Q4 (highest),0.014319617619743541,0.03016846238527049,0.07556352297709146,0.02940658891864234,0.04189621469558169,0.10401564499718541,0.0464962885962244
2017-04,2.652,True,2648,0.1231,0.0477,0.9523,0.0634184894838179,0.03963766112319589,0.18624702372203772,-6.992386336124312e-05,10.819999694824219,Q4 (highest),0.014113026311607602,0.041554734485508726,0.09075276224207807,0.03897301897261718,0.056108284367584194,0.12433546128379303,0.04348957191151461
2017-05,2.0966,True,2851,0.1182,0.1565,0.8435,-0.05332254563598737,0.07801068699009539,0.13404682152907954,0.0634184894838179,10.40999984741211,Q4 (highest),0.0014910300599473292,0.030056740479141197,0.10844900513938205,-0.0258333740660448,0.037570361456344736,0.10349757451045583,0.04275554143700402
2023-03,2.9225,True,3664,0.0966,0.0871,0.9129,0.028987111269570542,0.17791569765095017,0.04110560445459033,0.12035645059680133,18.700000762939453,Q4 (highest),0.019852569359810612,0.08691407852272937,0.05206642629101732,0.00663479234275699,0.15287423825797042,0.11961129699135697,-0.0055842817539152505
2023-04,2.5876,True,3673,0.0901,0.0713,0.9287,0.04461339566872646,0.1593689791283901,0.00917697265181494,0.028987111269570542,15.779999732971191,Q4 (highest),0.004616156693293849,0.10473017484104252,0.012752206251921416,0.07883806040540642,0.19111585964487943,0.09083554380233538,0.034434467056782526
2024-01,1.5563,True,2559,0.1188,0.1486,0.8514,-0.01979384787616989,-0.0751226633145452,0.20751083663549896,-0.0422272252814021,14.350000381469727,Q4 (highest),0.05218688828118179,0.04278414663796215,0.14791218159451058,0.05283351855967999,0.01962110098540415,0.13303748981255104,0.0010541972688173547
2024-02,1.6655,True,3138,0.0956,0.1201,0.8799,-0.050075747372511636,0.06498101858955918,0.2702804942988384,-0.01979384787616989,13.399999618530273,Q4 (highest),0.02950316826586885,0.04119122106145401,0.1164688724898737,0.011412310150798355,0.02803183427217304,0.08805867153306646,-0.008114561685998204
2024-03,1.9234,True,4110,0.0788,0.1478,0.8522,-0.006706170080541418,0.22991410696774528,0.3621769134090089,-0.050075747372511636,13.010000228881836,Q4 (highest),-0.03733795994054523,0.04366693271936195,0.10386630078725934,-0.04247333614244775,0.08047896977122049,0.1024350095433817,-0.004134366142713249
2025-03,1.6097,True,4176,0.0891,0.2975,0.7025,-0.04335299457257069,-0.07514050830465602,0.14911663098262018,-0.08049029896815463,22.280000686645508,Q4 (highest),-0.00568806919019349,0.10782923660479415,0.19801799801350395,0.015480276621897326,0.17815943954672497,0.2836743253424765,0.010374264369887512
2025-04,1.8096,True,4230,0.0894,0.2837,0.7163,-0.05482351536128105,-0.02191906427579582,0.2754437736252924,-0.04335299457257069,24.700000762939453,Q4 (highest),0.06284486771162645,0.14319733983804928,0.23701249002099734,0.09178299415245861,0.18965357894980572,0.3260703267024394,-0.006148287072142859
