month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2022-07,0.5608,False,541,0.1701,0.6441,0.3559,-0.17948114001144044,-0.12299528219132039,-0.2943396462372241,0.011812498771067492,21.329999923706055,Q3
2022-08,-0.0277,False,498,0.1767,0.6763,0.3237,-0.006323691144398236,-0.2954872209289703,-0.03406155050608606,-0.17948114001144044,25.8700008392334,Q3
2022-09,-0.3408,False,458,0.1703,0.6639,0.3361,0.07564367085772106,-0.29187157193115487,-0.03630318424050005,-0.006323691144398236,31.6200008392334,Q2
2022-10,-0.1986,False,466,0.176,0.6677,0.3323,-0.3408632694985805,-0.19537450662070766,-0.29259111647983016,0.07564367085772106,25.8799991607666,Q2
2022-11,0.4998,False,456,0.182,0.6109,0.3891,-0.0012240182115607068,0.37107299993564347,0.42023668087411825,-0.3408632694985805,20.579999923706055,Q3
2022-12,0.3512,False,441,0.1769,0.5997,0.4003,0.22222224819374548,0.36090683209488117,0.29942810705773537,-0.0012240182115607068,21.670000076293945,Q3
2023-01,-0.2001,False,383,0.1697,0.581,0.419,0.12316174654230916,-0.12082218455548677,0.10344249015583085,0.22222224819374548,19.399999618530273,Q2
2023-02,-0.5692,False,355,0.169,0.5906,0.4094,-0.00862969556547255,0.035857814238032804,-0.052075584699845634,0.12316174654230916,20.700000762939453,Q2
2023-03,-0.16,False,411,0.1873,0.6425,0.3575,-0.21041568694267376,-0.0451748228367036,-0.12156684388435246,-0.00862969556547255,18.700000762939453,Q2
2023-04,-0.3095,False,391,0.1969,0.6566,0.3434,0.3233225991045432,0.25508454691606275,-0.02566056402122019,-0.21041568694267376,15.779999732971191,Q2
2023-05,-0.6377,False,353,0.1955,0.6511,0.3489,-0.08618218296453362,-0.08488944885023753,-0.07095665392872708,0.3233225991045432,17.940000534057617,Q2
2023-06,-0.1893,False,301,0.2326,0.6098,0.3902,0.037881167681131034,-0.08000629107267887,0.19254957592521849,-0.08618218296453362,13.59000015258789,Q2
2023-07,-0.2174,False,279,0.2545,0.6182,0.3818,-0.03513554047727219,-0.22368621430892222,0.06512196170305007,0.037881167681131034,13.630000114440918,Q2
2023-08,-0.7613,False,287,0.2125,0.62,0.38,-0.08130592339685416,0.015225258744973491,-0.06466801116135767,-0.03513554047727219,13.569999694824219,Q1 (lowest)
2023-09,-0.7272,False,340,0.1765,0.6096,0.3904,-0.12420981734814596,0.2962584030228723,0.044763417072012146,-0.08130592339685416,17.520000457763672,Q1 (lowest)
2023-10,-0.6648,False,389,0.1491,0.5884,0.4116,0.2618026223774792,0.3720250513841823,0.16816236888093994,-0.12420981734814596,18.139999389648438,Q2
2023-11,-0.7898,False,347,0.1614,0.5898,0.4102,0.173005602792349,-0.07869511639721782,-0.11255409315009424,0.2618026223774792,12.920000076293945,Q1 (lowest)
2023-12,-0.9582,False,277,0.1841,0.5735,0.4265,-0.07301964827959517,-0.1940160892028736,-0.2512191997271237,0.173005602792349,12.449999809265137,Q1 (lowest)
2024-01,-1.0318,False,245,0.2163,0.5996,0.4004,-0.15270867906794905,-0.14858524798623263,-0.15924926022103436,-0.07301964827959517,14.350000381469727,Q1 (lowest)
2024-02,-0.9266,False,355,0.169,0.6336,0.3664,0.026178912053975933,-0.03675110960062444,0.053196814244472534,-0.15270867906794905,13.399999618530273,Q1 (lowest)
2024-03,-0.5487,False,437,0.1579,0.6418,0.3582,-0.02076860876652964,-0.07097301789520294,0.0665576384834885,0.026178912053975933,13.010000228881836,Q2
2024-04,-0.1449,False,421,0.1781,0.6315,0.3685,-0.04141615728121406,-0.0125250498767836,0.3468603888990782,-0.02076860876652964,15.649999618530273,Q2
2024-05,-0.8811,False,328,0.2012,0.662,0.338,-0.010278748029682316,0.09337973263359123,0.8212543229357803,-0.04141615728121406,12.920000076293945,Q1 (lowest)
2024-06,-0.3191,False,325,0.2215,0.6337,0.3663,0.04083787429575669,0.1480373111092026,0.9024819436436073,-0.010278748029682316,12.4399995803833,Q2
2024-07,-1.225,False,292,0.1849,0.6329,0.3671,0.0613901097217362,0.36394385369575,1.4789446843100982,0.04083787429575669,16.360000610351562,Q1 (lowest)
2024-08,-1.3348,False,283,0.1625,0.5863,0.4137,0.039196987969419395,0.66571070285799,0.9109305849682812,0.0613901097217362,15.0,Q1 (lowest)
2024-09,-1.622,False,295,0.1424,0.5964,0.4036,0.2365838702296399,0.657160377309933,0.5012266456540526,0.039196987969419395,16.729999542236328,Q1 (lowest)
2024-10,-0.0291,False,389,0.1748,0.5813,0.4187,0.29621821373410184,0.8174829393403076,0.19913201803772362,0.2365838702296399,23.15999984741211,Q3
2024-11,-0.0775,False,363,0.1791,0.5673,0.4327,0.03386264477257672,0.14721636937887728,0.12588478972129202,0.29621821373410184,13.510000228881836,Q3
2024-12,-0.9542,False,249,0.2008,0.5644,0.4356,0.3562176105453929,-0.09409694667513557,0.15062914973618313,0.03386264477257672,17.350000381469727,Q1 (lowest)
2025-01,-1.1823,False,190,0.2316,0.5425,0.4575,-0.181811987944953,-0.34022378307827583,-0.11993451774763286,0.3562176105453929,16.43000030517578,Q1 (lowest)
2025-02,-0.5538,False,192,0.2969,0.5671,0.4329,-0.18360707568610002,-0.018594207881756808,-0.11940298222617629,-0.181811987944953,19.6299991607666,Q2
2025-03,-0.5006,False,192,0.3021,0.5679,0.4321,-0.01225619990555793,0.2701460112239602,0.02226527008725765,-0.18360707568610002,22.280000686645508,Q2
2025-04,-1.4091,False,184,0.25,0.598,0.402,0.21704061692147825,0.33388482288499666,0.39468520483595215,-0.01225619990555793,24.700000762939453,Q1 (lowest)
2025-05,-0.9165,False,208,0.2452,0.5676,0.4324,0.05658456953943736,-0.10271874809994364,0.10186920819069001,0.21704061692147825,18.56999969482422,Q1 (lowest)
2025-06,-1.3116,False,208,0.226,0.5916,0.4084,0.03731102739526859,-0.1951592485794884,0.14377617236296625,0.05658456953943736,16.729999542236328,Q1 (lowest)
2025-07,-0.6231,False,286,0.1958,0.5683,0.4317,-0.18131782472595692,0.045581433200097,-0.06620155748470813,0.03731102739526859,16.719999313354492,Q2
2025-08,-1.4757,False,256,0.1602,0.5607,0.4393,-0.0522678178255771,0.22800872731643973,0.1453460693628339,-0.18131782472595692,15.359999656677246,Q1 (lowest)
2025-09,-0.0138,False,292,0.2089,0.5314,0.4686,0.3475872696355726,0.4211210979864617,0.2570686811704188,-0.0522678178255771,16.280000686645508,Q3
2025-10,-0.5651,False,231,0.2641,0.5968,0.4032,-0.03847866439444059,-0.10690988490746534,-0.1277431993860283,0.3475872696355726,17.440000534057617,Q2
2025-11,-0.1953,False,252,0.2659,0.593,0.407,0.09676924061612135,-0.06731438964138958,,-0.03847866439444059,16.350000381469727,Q2
2025-12,-0.9149,False,230,0.2435,0.606,0.394,-0.15312152395648027,-0.11543873146945971,,0.09676924061612135,14.949999809265137,Q1 (lowest)
2026-01,-0.8489,False,236,0.2373,0.5974,0.4026,0.004150755469036538,-0.02332722546862409,,-0.15312152395648027,17.440000534057617,Q1 (lowest)
2026-02,-1.0668,False,228,0.2325,0.6044,0.3956,0.04017857677857273,,,0.004150755469036538,19.860000610351562,Q1 (lowest)
2026-03,-1.2332,False,230,0.2391,0.6407,0.3593,-0.06493401834971868,,,0.04017857677857273,25.25,Q1 (lowest)
